Responsible_actor;SUMleges;Case ID;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (melding);Brandveilig gebruik (vergunning);Flora en Fauna;Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Integraal;Kap;Milieu (melding);Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;Resource;Complete Timestamp;duration;month;weekday;hour;remtime;elapsed
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_790\\complete;560429;EMPTY;560613;2011-05-24 08:00:00;38880.0;5;1;8;37491.0;5439600.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_530\\complete;560429;EMPTY;1254625;2011-04-27 08:00:00;21034.6166667;4;2;8;2370291.0;3106800.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_520\\complete;560429;EMPTY;1254625;2011-04-12 17:25:23;0.3;4;1;17;3632368.0;1844723.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_510_1\\complete;560429;EMPTY;1254625;2011-04-12 17:25:05;2005.08333333;4;1;17;3632386.0;1844705.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_490_3\\complete;560429;EMPTY;1254625;2011-04-11 08:00:00;0.0;4;0;8;3752691.0;1724400.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_BB_770\\complete;560429;EMPTY;560613;2011-04-11 08:00:00;0.0;4;0;8;3752691.0;1724400.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_510_2\\complete;560429;EMPTY;1254625;2011-04-11 08:00:00;23779.75;4;0;8;3752691.0;1724400.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_490_2\\complete;560429;EMPTY;560429;2011-03-25 19:40:15;6.85;3;4;19;5179476.0;297615.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_490_1\\complete;560429;EMPTY;560429;2011-03-25 19:33:24;0.0;3;4;19;5179887.0;297204.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_480\\complete;560429;False;560429;2011-03-25 19:33:24;0.0166666666667;3;4;19;5179887.0;297204.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_470\\complete;560429;False;560429;2011-03-25 19:33:23;0.0166666666667;3;4;19;5179888.0;297203.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_430\\complete;560429;False;560429;2011-03-25 19:33:22;0.0166666666667;3;4;19;5179889.0;297202.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_380\\complete;560429;False;560429;2011-03-25 19:33:21;0.0166666666667;3;4;19;5179890.0;297201.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_370\\complete;560429;EMPTY;560429;2011-03-25 19:33:20;0.0;3;4;19;5179891.0;297200.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_375\\complete;560429;EMPTY;560429;2011-03-25 19:33:20;0.0166666666667;3;4;19;5179891.0;297200.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;09_AH_I_010\\complete;560429;False;560429;2011-03-25 19:33:19;0.05;3;4;19;5179892.0;297199.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_330\\complete;560429;False;560429;2011-03-25 19:33:16;0.08333333333330001;3;4;19;5179895.0;297196.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_260\\complete;560429;EMPTY;560429;2011-03-25 19:33:11;58.3666666667;3;4;19;5179900.0;297191.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_250\\complete;560429;EMPTY;560429;2011-03-25 18:34:49;0.733333333333;3;4;18;5183402.0;293689.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;06_VD_010\\complete;560429;False;560429;2011-03-25 18:34:05;0.05;3;4;18;5183446.0;293645.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;05_EIND_010\\complete;560429;False;560429;2011-03-25 18:34:02;0.05;3;4;18;5183449.0;293642.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_050\\complete;560429;True;560429;2011-03-25 18:33:59;0.05;3;4;18;5183452.0;293639.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_270\\complete;560429;False;560429;2011-03-25 18:33:56;0.0333333333333;3;4;18;5183455.0;293636.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_205\\complete;560429;False;560429;2011-03-25 18:33:54;0.05;3;4;18;5183457.0;293634.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_205\\complete;560429;EMPTY;560429;2011-03-25 18:33:51;0.0;3;4;18;5183460.0;293631.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_200\\complete;560429;True;560429;2011-03-25 18:33:51;0.05;3;4;18;5183460.0;293631.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_180\\complete;560429;False;560429;2011-03-25 18:33:48;0.05;3;4;18;5183463.0;293628.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_130\\complete;560429;False;560429;2011-03-25 18:33:45;0.0333333333333;3;4;18;5183466.0;293625.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_120\\complete;560429;EMPTY;560429;2011-03-25 18:33:43;0.0333333333333;3;4;18;5183468.0;293623.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_110\\complete;560429;EMPTY;560429;2011-03-25 18:33:41;0.133333333333;3;4;18;5183470.0;293621.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_100\\complete;560429;EMPTY;560429;2011-03-25 18:33:33;0.05;3;4;18;5183478.0;293613.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_540\\complete;560429;False;560429;2011-03-25 18:33:30;0.133333333333;3;4;18;5183481.0;293610.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_065_1\\complete;560429;EMPTY;560429;2011-03-25 18:33:22;0.1;3;4;18;5183489.0;293602.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_060\\complete;560429;True;560429;2011-03-25 18:33:16;0.06666666666669999;3;4;18;5183495.0;293596.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_040\\complete;560429;False;560429;2011-03-25 18:33:12;2013.2;3;4;18;5183499.0;293592.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_100\\complete;560429;EMPTY;560429;2011-03-24 09:00:00;0.0;3;3;9;5304291.0;172800.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_065_2\\complete;560429;EMPTY;560429;2011-03-24 09:00:00;735.583333333;3;3;9;5304291.0;172800.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_030_1\\complete;560429;EMPTY;560602;2011-03-23 20:44:25;0.2;3;2;20;5348426.0;128665.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_020\\complete;560429;True;560602;2011-03-23 20:44:13;0.0333333333333;3;2;20;5348438.0;128653.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_015\\complete;560429;EMPTY;560602;2011-03-23 20:44:11;704.1833333330001;3;2;20;5348440.0;128651.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_030_2\\complete;560429;EMPTY;560602;2011-03-23 09:00:00;1440.0;3;2;9;5390691.0;86400.0
560429;935.8986;4029095;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_010\\complete;560429;EMPTY;560602;2011-03-22 09:00:00;0.0;3;1;9;5477091.0;0.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_800\\complete;560604;EMPTY;1254625;2011-08-11 16:54:35;0.366666666667;8;3;16;0.0;12297275.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_BB_770\\complete;560604;EMPTY;1254625;2011-08-11 16:54:13;0.0;8;3;16;22.0;12297253.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_BB_540\\complete;560604;False;1254625;2011-08-11 16:54:13;19254.2166667;8;3;16;22.0;12297253.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_790\\complete;560604;EMPTY;1254625;2011-07-29 08:00:00;43200.0;7;4;8;1155275.0;11142000.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_530\\complete;560604;EMPTY;1254625;2011-06-29 08:00:00;16731.55;6;2;8;3747275.0;8550000.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_520\\complete;560604;EMPTY;1254625;2011-06-17 17:08:27;0.15;6;4;17;4751168.0;7546107.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1\\complete;560604;EMPTY;1254625;2011-06-17 17:08:18;548.3;6;4;17;4751177.0;7546098.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_3\\complete;560604;EMPTY;1254625;2011-06-17 08:00:00;0.0;6;4;8;4784075.0;7513200.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2\\complete;560604;EMPTY;1254625;2011-06-17 08:00:00;84228.3333333;6;4;8;4784075.0;7513200.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2\\complete;560604;EMPTY;560604;2011-04-19 20:11:40;0.0333333333333;4;1;20;9837775.0;2459500.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1\\complete;560604;EMPTY;560604;2011-04-19 20:11:38;0.0166666666667;4;1;20;9837777.0;2459498.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480\\complete;560604;False;560604;2011-04-19 20:11:37;0.0166666666667;4;1;20;9837778.0;2459497.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_470\\complete;560604;False;560604;2011-04-19 20:11:36;0.0166666666667;4;1;20;9837779.0;2459496.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430\\complete;560604;False;560604;2011-04-19 20:11:35;0.06666666666669999;4;1;20;9837780.0;2459495.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380\\complete;560604;False;560604;2011-04-19 20:11:31;0.18333333333299998;4;1;20;9837784.0;2459491.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370\\complete;560604;EMPTY;560604;2011-04-19 20:11:20;0.0;4;1;20;9837795.0;2459480.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375\\complete;560604;EMPTY;560604;2011-04-19 20:11:20;0.1;4;1;20;9837795.0;2459480.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;09_AH_I_010\\complete;560604;False;560604;2011-04-19 20:11:14;0.283333333333;4;1;20;9837801.0;2459474.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_350_1\\complete;560604;EMPTY;560604;2011-04-19 20:10:57;0.1;4;1;20;9837818.0;2459457.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330\\complete;560604;True;560604;2011-04-19 20:10:51;0.08333333333330001;4;1;20;9837824.0;2459451.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_260\\complete;560604;EMPTY;560604;2011-04-19 20:10:46;0.0166666666667;4;1;20;9837829.0;2459446.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250\\complete;560604;EMPTY;560604;2011-04-19 20:10:45;0.15;4;1;20;9837830.0;2459445.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_270\\complete;560604;False;560604;2011-04-19 20:10:36;0.21666666666700002;4;1;20;9837839.0;2459436.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190_1\\complete;560604;EMPTY;560604;2011-04-19 20:10:23;0.133333333333;4;1;20;9837852.0;2459423.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205\\complete;560604;EMPTY;560604;2011-04-19 20:10:15;0.0;4;1;20;9837860.0;2459415.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200\\complete;560604;True;560604;2011-04-19 20:10:15;0.06666666666669999;4;1;20;9837860.0;2459415.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180\\complete;560604;True;560604;2011-04-19 20:10:11;0.06666666666669999;4;1;20;9837864.0;2459411.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120\\complete;560604;EMPTY;560604;2011-04-19 20:10:07;0.133333333333;4;1;20;9837868.0;2459407.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110\\complete;560604;EMPTY;560604;2011-04-19 20:09:59;729.983333333;4;1;20;9837876.0;2459399.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190_2\\complete;560604;EMPTY;560604;2011-04-19 08:00:00;5110.91666667;4;1;8;9881675.0;2415600.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_130\\complete;560604;False;560604;2011-04-15 18:49:05;0.06666666666669999;4;4;18;10188330.0;2108945.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;08_AWB45_170\\complete;560604;False;560604;2011-04-15 18:49:01;1.46666666667;4;4;18;10188334.0;2108941.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;08_AWB45_030\\complete;560604;True;560604;2011-04-15 18:47:33;647.55;4;4;18;10188422.0;2108853.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;08_AWB45_040\\complete;560604;other;560604;2011-04-15 08:00:00;2149.03333333;4;4;8;10227275.0;2070000.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;08_AWB45_020_1\\complete;560604;EMPTY;560604;2011-04-13 20:10:58;0.0333333333333;4;2;20;10356217.0;1941058.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;08_AWB45_010\\complete;560604;42;560604;2011-04-13 20:10:56;0.1;4;2;20;10356219.0;1941056.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200\\complete;560604;False;560604;2011-04-13 20:10:50;0.05;4;2;20;10356225.0;1941050.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180\\complete;560604;False;560604;2011-04-13 20:10:47;0.1;4;2;20;10356228.0;1941047.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_130\\complete;560604;False;560604;2011-04-13 20:10:41;0.05;4;2;20;10356234.0;1941041.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_050\\complete;560604;True;560604;2011-04-13 20:10:38;0.0333333333333;4;2;20;10356237.0;1941038.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;05_EIND_010\\complete;560604;False;560604;2011-04-13 20:10:36;0.0333333333333;4;2;20;10356239.0;1941036.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;06_VD_010\\complete;560604;False;560604;2011-04-13 20:10:34;0.08333333333330001;4;2;20;10356241.0;1941034.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120\\complete;560604;EMPTY;560604;2011-04-13 20:10:29;0.0333333333333;4;2;20;10356246.0;1941029.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110\\complete;560604;EMPTY;560604;2011-04-13 20:10:27;0.166666666667;4;2;20;10356248.0;1941027.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100\\complete;560604;EMPTY;560604;2011-04-13 20:10:17;0.05;4;2;20;10356258.0;1941017.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_540\\complete;560604;False;560604;2011-04-13 20:10:14;0.1;4;2;20;10356261.0;1941014.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1\\complete;560604;EMPTY;560604;2011-04-13 20:10:08;0.18333333333299998;4;2;20;10356267.0;1941008.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_060\\complete;560604;True;560604;2011-04-13 20:09:57;0.1;4;2;20;10356278.0;1940997.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_040\\complete;560604;False;560604;2011-04-13 20:09:51;729.85;4;2;20;10356284.0;1940991.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_2\\complete;560604;EMPTY;560604;2011-04-13 08:00:00;0.0;4;2;8;10400075.0;1897200.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;08_AWB45_020_2\\complete;560604;EMPTY;560604;2011-04-13 08:00:00;0.0;4;2;8;10400075.0;1897200.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100\\complete;560604;EMPTY;560604;2011-04-13 08:00:00;29298.55;4;2;8;10400075.0;1897200.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1\\complete;560604;EMPTY;1254625;2011-03-23 23:41:27;3.26666666667;3;2;23;12157988.0;139287.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020\\complete;560604;True;1254625;2011-03-23 23:38:11;0.0166666666667;3;2;23;12158184.0;139091.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560604;EMPTY;1254625;2011-03-23 23:38:10;878.166666667;3;2;23;12158185.0;139090.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_350_2\\complete;560604;EMPTY;560604;2011-03-23 09:00:00;0.0;3;2;9;12210875.0;86400.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2\\complete;560604;EMPTY;1254625;2011-03-23 09:00:00;1440.0;3;2;9;12210875.0;86400.0
560604;3486.9346;4029406;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;560602;EMPTY;1254625;2011-03-22 09:00:00;0.0;3;1;9;12297275.0;0.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_800\\complete;560604;EMPTY;560429;2011-07-06 17:14:35;0.06666666666669999;7;2;17;0.0;9101675.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_790\\complete;560604;EMPTY;560429;2011-07-06 17:14:31;0.133333333333;7;2;17;4.0;9101671.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_BB_770\\complete;560604;EMPTY;560429;2011-07-06 17:14:23;0.0166666666667;7;2;17;12.0;9101663.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_BB_540\\complete;560604;False;560429;2011-07-06 17:14:22;0.05;7;2;17;13.0;9101662.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_520\\complete;560604;EMPTY;560429;2011-07-06 17:14:19;0.0;7;2;17;16.0;9101659.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_530\\complete;560604;EMPTY;560429;2011-07-06 17:14:19;0.116666666667;7;2;17;16.0;9101659.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1\\complete;560604;EMPTY;560429;2011-07-06 17:14:12;0.233333333333;7;2;17;23.0;9101652.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2\\complete;560604;EMPTY;560429;2011-07-06 17:13:58;0.55;7;2;17;37.0;9101638.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1\\complete;560604;EMPTY;560429;2011-07-06 17:13:25;0.583333333333;7;2;17;70.0;9101605.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480\\complete;560604;False;560429;2011-07-06 17:12:50;0.0333333333333;7;2;17;105.0;9101570.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430\\complete;560604;False;560429;2011-07-06 17:12:48;0.0333333333333;7;2;17;107.0;9101568.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;other;560604;False;560429;2011-07-06 17:12:46;0.05;7;2;17;109.0;9101566.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;other;560604;False;560429;2011-07-06 17:12:43;0.05;7;2;17;112.0;9101563.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;other;560604;False;560429;2011-07-06 17:12:40;0.0166666666667;7;2;17;115.0;9101560.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380\\complete;560604;True;560429;2011-07-06 17:12:39;0.0333333333333;7;2;17;116.0;9101559.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375\\complete;560604;EMPTY;560429;2011-07-06 17:12:37;0.0333333333333;7;2;17;118.0;9101557.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370\\complete;560604;EMPTY;560429;2011-07-06 17:12:35;0.0166666666667;7;2;17;120.0;9101555.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010\\complete;560604;False;560429;2011-07-06 17:12:34;0.0166666666667;7;2;17;121.0;9101554.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330\\complete;560604;False;560429;2011-07-06 17:12:33;0.0333333333333;7;2;17;122.0;9101553.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_260\\complete;560604;EMPTY;560429;2011-07-06 17:12:31;0.1;7;2;17;124.0;9101551.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250\\complete;560604;EMPTY;560429;2011-07-06 17:12:25;0.06666666666669999;7;2;17;130.0;9101545.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_195\\complete;560604;EMPTY;560429;2011-07-06 17:12:21;0.0;7;2;17;134.0;9101541.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_270\\complete;560604;False;560429;2011-07-06 17:12:21;0.0;7;2;17;134.0;9101541.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200\\complete;560604;False;560429;2011-07-06 17:12:21;0.0;7;2;17;134.0;9101541.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190\\complete;560604;True;560429;2011-07-06 17:12:21;0.05;7;2;17;134.0;9101541.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120\\complete;560604;EMPTY;560429;2011-07-06 17:12:18;0.0;7;2;17;137.0;9101538.0
560604;53.47991999999999;4034837;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180\\complete;560604;False;560429;2011-07-06 17:12:18;0.0333333333333;7;2;17;137.0;9101538.0
