Case ID;Activity;activity_duration;Complete Timestamp;timesincemidnight;month;weekday;hour;timesincecasestart;open_cases;remtime
1591;Credit_committee;71.2833333333;2014-04-30 11:16:51;676;4;2;11;1248.93333333;99;595.0
1591;Collateral_check;42.5833333333;2014-04-30 10:05:34;605;4;2;10;1177.65;94;4872.0
1591;Credit_worthiness_check;1009.25;2014-04-30 09:22:59;562;4;2;9;1135.06666667;88;7427.0
1591;Completeness_check;67.75;2014-04-29 16:33:44;993;4;1;16;125.816666667;74;67982.0
1591;Collection_of_documents;38.25;2014-04-29 15:25:59;925;4;1;15;58.0666666667;78;72047.0
1591;Acceptance_of_requests;19.8166666667;2014-04-29 14:47:44;887;4;1;14;19.8166666667;86;74342.0
1591;Register;0.0;2014-04-29 14:27:55;867;4;1;14;0.0;86;75531.0
1592;Requirements_review;9.3;2014-04-30 11:46:51;706;4;2;11;1277.76666667;91;0.0
1592;Credit_committee;23.7666666667;2014-04-30 11:37:33;697;4;2;11;1268.46666667;94;558.0
1592;Collateral_check;47.9166666667;2014-04-30 11:13:47;673;4;2;11;1244.7;99;1984.0
1592;Credit_worthiness_check;84.0166666667;2014-04-30 10:25:52;625;4;2;10;1196.78333333;96;4859.0
1592;Completeness_check;1010.85;2014-04-30 09:01:51;541;4;2;9;1112.76666667;88;9900.0
1592;Collection_of_documents;91.3666666667;2014-04-29 16:11:00;971;4;1;16;101.916666667;82;70551.0
1592;Acceptance_of_requests;10.55;2014-04-29 14:39:38;879;4;1;14;10.55;87;76033.0
1592;Register;0.0;2014-04-29 14:29:05;869;4;1;14;0.0;87;76666.0
1593;Requirements_review;14.9;2014-04-30 11:23:58;683;4;2;11;1252.11666667;96;0.0
1593;Credit_committee;40.3333333333;2014-04-30 11:09:04;669;4;2;11;1237.21666667;98;894.0
1593;Collateral_check;66.35;2014-04-30 10:28:44;628;4;2;10;1196.88333333;97;3314.0
1593;Credit_worthiness_check;998.316666667;2014-04-30 09:22:23;562;4;2;9;1130.53333333;89;7295.0
1593;Completeness_check;73.35;2014-04-29 16:44:04;1004;4;1;16;132.216666667;77;67194.0
1593;Collection_of_documents;45.0666666667;2014-04-29 15:30:43;930;4;1;15;58.8666666667;79;71595.0
1593;Acceptance_of_requests;13.8;2014-04-29 14:45:39;885;4;1;14;13.8;87;74299.0
1593;Register;0.0;2014-04-29 14:31:51;871;4;1;14;0.0;87;75127.0
1594;Requirements_review;6.5;2014-04-30 13:44:12;824;4;2;13;1390.01666667;87;0.0
1594;Credit_committee;115.916666667;2014-04-30 13:37:42;817;4;2;13;1383.51666667;90;390.0
1594;Collateral_check;45.2666666667;2014-04-30 11:41:47;701;4;2;11;1267.6;94;7345.0
1594;Credit_worthiness_check;94.6666666667;2014-04-30 10:56:31;656;4;2;10;1222.33333333;100;10061.0
1594;Completeness_check;1038.13333333;2014-04-30 09:21:51;561;4;2;9;1127.66666667;89;15741.0
1594;Collection_of_documents;72.7166666667;2014-04-29 16:03:43;963;4;1;16;89.5333333333;84;78029.0
1594;Acceptance_of_requests;16.8166666667;2014-04-29 14:51:00;891;4;1;14;16.8166666667;85;82392.0
1594;Register;0.0;2014-04-29 14:34:11;874;4;1;14;0.0;88;83401.0
1595;Requirements_review;6.61666666667;2014-04-30 12:14:10;734;4;2;12;1276.91666667;91;0.0
1595;Credit_committee;38.9166666667;2014-04-30 12:07:33;727;4;2;12;1270.3;92;397.0
1595;Collateral_check;38.45;2014-04-30 11:28:38;688;4;2;11;1231.38333333;93;2732.0
1595;Credit_worthiness_check;89.35;2014-04-30 10:50:11;650;4;2;10;1192.93333333;102;5039.0
1595;Completeness_check;992.15;2014-04-30 09:20:50;560;4;2;9;1103.58333333;89;10400.0
1595;Collection_of_documents;102.116666667;2014-04-29 16:48:41;1008;4;1;16;111.433333333;78;69929.0
1595;Acceptance_of_requests;9.31666666667;2014-04-29 15:06:34;906;4;1;15;9.31666666667;80;76056.0
1595;Register;0.0;2014-04-29 14:57:15;897;4;1;14;0.0;81;76615.0
1596;Requirements_review;7.98333333333;2014-04-30 11:46:21;706;4;2;11;1248.8;93;0.0
1596;Credit_committee;43.4333333333;2014-04-30 11:38:22;698;4;2;11;1240.81666667;94;479.0
1596;Collateral_check;49.9166666667;2014-04-30 10:54:56;654;4;2;10;1197.38333333;100;3085.0
1596;Credit_worthiness_check;74.4833333333;2014-04-30 10:05:01;605;4;2;10;1147.46666667;94;6080.0
1596;Completeness_check;976.216666667;2014-04-30 08:50:32;530;4;2;8;1072.98333333;86;10549.0
1596;Collection_of_documents;79.5666666667;2014-04-29 16:34:19;994;4;1;16;96.7666666667;74;69122.0
1596;Acceptance_of_requests;17.2;2014-04-29 15:14:45;914;4;1;15;17.2;81;73896.0
1596;Register;0.0;2014-04-29 14:57:33;897;4;1;14;0.0;82;74928.0
1597;Requirements_review;5.4;2014-04-30 11:47:52;707;4;2;11;1245.96666667;90;0.0
1597;Credit_committee;23.25;2014-04-30 11:42:28;702;4;2;11;1240.56666667;94;324.0
1597;Collateral_check;51.75;2014-04-30 11:19:13;679;4;2;11;1217.31666667;98;1719.0
1597;Credit_worthiness_check;78.0;2014-04-30 10:27:28;627;4;2;10;1165.56666667;97;4824.0
1597;Completeness_check;1026.68333333;2014-04-30 09:09:28;549;4;2;9;1087.56666667;90;9504.0
1597;Collection_of_documents;47.1333333333;2014-04-29 16:02:47;962;4;1;16;60.8833333333;85;71105.0
1597;Acceptance_of_requests;13.75;2014-04-29 15:15:39;915;4;1;15;13.75;81;73933.0
1597;Register;0.0;2014-04-29 15:01:54;901;4;1;15;0.0;82;74758.0
1598;Requirements_review;13.3;2014-04-30 14:23:36;863;4;2;14;1396.38333333;84;0.0
1598;Credit_committee;36.15;2014-04-30 14:10:18;850;4;2;14;1383.08333333;84;798.0
1598;Collateral_check;48.5;2014-04-30 13:34:09;814;4;2;13;1346.93333333;89;2967.0
1598;Credit_worthiness_check;71.4333333333;2014-04-30 12:45:39;765;4;2;12;1298.43333333;90;5877.0
1598;Completeness_check;56.8166666667;2014-04-30 11:34:13;694;4;2;11;1227.0;95;10163.0
1598;Collection_of_documents;1152.23333333;2014-04-30 10:37:24;637;4;2;10;1170.18333333;100;13572.0
1598;Acceptance_of_requests;17.95;2014-04-29 15:25:10;925;4;1;15;17.95;77;82706.0
1598;Register;0.0;2014-04-29 15:07:13;907;4;1;15;0.0;81;83783.0
1599;Requirements_review;11.6;2014-04-30 13:09:40;789;4;2;13;1317.61666667;91;0.0
1599;Credit_committee;38.0833333333;2014-04-30 12:58:04;778;4;2;12;1306.01666667;92;696.0
1599;Collateral_check;27.2833333333;2014-04-30 12:19:59;739;4;2;12;1267.93333333;91;2981.0
1599;Credit_worthiness_check;88.6666666667;2014-04-30 11:52:42;712;4;2;11;1240.65;91;4618.0
1599;Completeness_check;52.5;2014-04-30 10:24:02;624;4;2;10;1151.98333333;96;9938.0
1599;Collection_of_documents;1081.75;2014-04-30 09:31:32;571;4;2;9;1099.48333333;87;13088.0
1599;Acceptance_of_requests;17.7333333333;2014-04-29 15:29:47;929;4;1;15;17.7333333333;79;77993.0
1599;Register;0.0;2014-04-29 15:12:03;912;4;1;15;0.0;81;79057.0
1600;Requirements_review;14.0166666667;2014-04-30 14:38:23;878;4;2;14;1404.93333333;83;0.0
1600;Credit_committee;41.2666666667;2014-04-30 14:24:22;864;4;2;14;1390.91666667;84;841.0
1600;Collateral_check;20.5333333333;2014-04-30 13:43:06;823;4;2;13;1349.65;89;3317.0
1600;Credit_worthiness_check;92.9166666667;2014-04-30 13:22:34;802;4;2;13;1329.11666667;90;4549.0
1600;Completeness_check;77.7;2014-04-30 11:49:39;709;4;2;11;1236.2;91;10124.0
1600;Collection_of_documents;1144.5;2014-04-30 10:31:57;631;4;2;10;1158.5;98;14786.0
1600;Acceptance_of_requests;14.0;2014-04-29 15:27:27;927;4;1;15;14.0;79;83456.0
1600;Register;0.0;2014-04-29 15:13:27;913;4;1;15;0.0;81;84296.0
1601;Requirements_review;9.73333333333;2014-04-30 14:14:29;854;4;2;14;1380.43333333;84;0.0
1601;Credit_committee;77.9833333333;2014-04-30 14:04:45;844;4;2;14;1370.7;82;584.0
1601;Collateral_check;40.2333333333;2014-04-30 12:46:46;766;4;2;12;1292.71666667;90;5263.0
1601;Credit_worthiness_check;93.4166666667;2014-04-30 12:06:32;726;4;2;12;1252.48333333;91;7677.0
1601;Completeness_check;51.2;2014-04-30 10:33:07;633;4;2;10;1159.06666667;99;13282.0
1601;Collection_of_documents;1094.28333333;2014-04-30 09:41:55;581;4;2;9;1107.86666667;92;16354.0
1601;Acceptance_of_requests;13.5833333333;2014-04-29 15:27:38;927;4;1;15;13.5833333333;79;82011.0
1601;Register;0.0;2014-04-29 15:14:03;914;4;1;15;0.0;82;82826.0
1602;Requirements_review;14.65;2014-04-30 11:37:19;697;4;2;11;1211.35;94;0.0
1602;Credit_committee;32.6;2014-04-30 11:22:40;682;4;2;11;1196.7;97;879.0
1602;Collateral_check;42.45;2014-04-30 10:50:04;650;4;2;10;1164.1;102;2835.0
1602;Credit_worthiness_check;81.5833333333;2014-04-30 10:07:37;607;4;2;10;1121.65;95;5382.0
1602;Completeness_check;960.183333333;2014-04-30 08:46:02;526;4;2;8;1040.06666667;84;10277.0
1602;Collection_of_documents;60.75;2014-04-29 16:45:51;1005;4;1;16;79.8833333333;78;67888.0
1602;Acceptance_of_requests;19.1333333333;2014-04-29 15:45:06;945;4;1;15;19.1333333333;85;71533.0
1602;Register;0.0;2014-04-29 15:25:58;925;4;1;15;0.0;78;72681.0
1603;Requirements_review;8.48333333333;2014-04-30 13:00:50;780;4;2;13;1293.5;90;0.0
1603;Credit_committee;61.9666666667;2014-04-30 12:52:21;772;4;2;12;1285.01666667;90;509.0
1603;Collateral_check;73.4166666667;2014-04-30 11:50:23;710;4;2;11;1223.05;91;4227.0
1603;Credit_worthiness_check;70.3;2014-04-30 10:36:58;636;4;2;10;1149.63333333;99;8632.0
1603;Completeness_check;1002.81666667;2014-04-30 09:26:40;566;4;2;9;1079.33333333;87;12850.0
1603;Collection_of_documents;61.5;2014-04-29 16:43:51;1003;4;1;16;76.5166666667;77;73019.0
1603;Acceptance_of_requests;15.0166666667;2014-04-29 15:42:21;942;4;1;15;15.0166666667;82;76709.0
1603;Register;0.0;2014-04-29 15:27:20;927;4;1;15;0.0;79;77610.0
1604;Requirements_review;13.5833333333;2014-04-30 14:31:45;871;4;2;14;1378.9;84;0.0
1604;Credit_committee;45.75;2014-04-30 14:18:10;858;4;2;14;1365.31666667;83;815.0
1604;Collateral_check;20.3166666667;2014-04-30 13:32:25;812;4;2;13;1319.56666667;89;3560.0
1604;Credit_worthiness_check;97.4833333333;2014-04-30 13:12:06;792;4;2;13;1299.25;92;4779.0
1604;Completeness_check;85.9166666667;2014-04-30 11:34:37;694;4;2;11;1201.76666667;95;10628.0
1604;Collection_of_documents;1105.83333333;2014-04-30 10:08:42;608;4;2;10;1115.85;95;15783.0
1604;Acceptance_of_requests;10.0166666667;2014-04-29 15:42:52;942;4;1;15;10.0166666667;83;82133.0
1604;Register;0.0;2014-04-29 15:32:51;932;4;1;15;0.0;80;82734.0
1605;Requirements_review;7.41666666667;2014-04-30 13:40:04;820;4;2;13;1325.11666667;89;0.0
1605;Credit_committee;73.0833333333;2014-04-30 13:32:39;812;4;2;13;1317.7;89;445.0
1605;Collateral_check;39.9833333333;2014-04-30 12:19:34;739;4;2;12;1244.61666667;91;4830.0
1605;Credit_worthiness_check;70.95;2014-04-30 11:39:35;699;4;2;11;1204.63333333;93;7229.0
1605;Completeness_check;59.9666666667;2014-04-30 10:28:38;628;4;2;10;1133.68333333;97;11486.0
1605;Collection_of_documents;1056.73333333;2014-04-30 09:28:40;568;4;2;9;1073.71666667;87;15084.0
1605;Acceptance_of_requests;16.9833333333;2014-04-29 15:51:56;951;4;1;15;16.9833333333;85;78488.0
1605;Register;0.0;2014-04-29 15:34:57;934;4;1;15;0.0;81;79507.0
1606;Requirements_review;14.55;2014-04-30 12:51:30;771;4;2;12;1274.28333333;90;0.0
1606;Credit_committee;75.3;2014-04-30 12:36:57;756;4;2;12;1259.73333333;89;873.0
1606;Collateral_check;28.4833333333;2014-04-30 11:21:39;681;4;2;11;1184.43333333;97;5391.0
1606;Credit_worthiness_check;83.5833333333;2014-04-30 10:53:10;653;4;2;10;1155.95;101;7100.0
1606;Completeness_check;1014.05;2014-04-30 09:29:35;569;4;2;9;1072.36666667;87;12115.0
1606;Collection_of_documents;45.55;2014-04-29 16:35:32;995;4;1;16;58.3166666667;75;72958.0
1606;Acceptance_of_requests;12.7666666667;2014-04-29 15:49:59;949;4;1;15;12.7666666667;85;75691.0
1606;Register;0.0;2014-04-29 15:37:13;937;4;1;15;0.0;81;76457.0
1607;Requirements_review;6.45;2014-04-30 12:58:50;778;4;2;12;1280.48333333;91;0.0
1607;Credit_committee;43.1166666667;2014-04-30 12:52:23;772;4;2;12;1274.03333333;90;387.0
1607;Collateral_check;22.4833333333;2014-04-30 12:09:16;729;4;2;12;1230.91666667;92;2974.0
1607;Credit_worthiness_check;80.3833333333;2014-04-30 11:46:47;706;4;2;11;1208.43333333;92;4323.0
1607;Completeness_check;50.6666666667;2014-04-30 10:26:24;626;4;2;10;1128.05;96;9146.0
1607;Collection_of_documents;1059.35;2014-04-30 09:35:44;575;4;2;9;1077.38333333;88;12186.0
1607;Acceptance_of_requests;18.0333333333;2014-04-29 15:56:23;956;4;1;15;18.0333333333;84;75747.0
1607;Register;0.0;2014-04-29 15:38:21;938;4;1;15;0.0;81;76829.0
1608;Requirements_review;13.55;2014-04-30 11:53:02;713;4;2;11;1211.55;90;0.0
1608;Credit_committee;25.6166666667;2014-04-30 11:39:29;699;4;2;11;1198.0;93;813.0
1608;Collateral_check;24.8333333333;2014-04-30 11:13:52;673;4;2;11;1172.38333333;99;2350.0
1608;Credit_worthiness_check;79.2333333333;2014-04-30 10:49:02;649;4;2;10;1147.55;102;3840.0
1608;Completeness_check;1005.68333333;2014-04-30 09:29:48;569;4;2;9;1068.31666667;87;8594.0
1608;Collection_of_documents;49.2666666667;2014-04-29 16:44:07;1004;4;1;16;62.6333333333;77;68935.0
1608;Acceptance_of_requests;13.3666666667;2014-04-29 15:54:51;954;4;1;15;13.3666666667;84;71891.0
1608;Register;0.0;2014-04-29 15:41:29;941;4;1;15;0.0;82;72693.0
1609;Requirements_review;14.0666666667;2014-04-30 14:39:58;879;4;2;14;1377.53333333;82;0.0
1609;Credit_committee;78.05;2014-04-30 14:25:54;865;4;2;14;1363.46666667;86;844.0
1609;Collateral_check;35.5166666667;2014-04-30 13:07:51;787;4;2;13;1285.41666667;91;5527.0
1609;Credit_worthiness_check;87.4666666667;2014-04-30 12:32:20;752;4;2;12;1249.9;90;7658.0
1609;Completeness_check;80.1666666667;2014-04-30 11:04:52;664;4;2;11;1162.43333333;99;12906.0
1609;Collection_of_documents;1063.4;2014-04-30 09:44:42;584;4;2;9;1082.26666667;93;17716.0
1609;Acceptance_of_requests;18.8666666667;2014-04-29 16:01:18;961;4;1;16;18.8666666667;85;81520.0
1609;Register;0.0;2014-04-29 15:42:26;942;4;1;15;0.0;83;82652.0
1610;Requirements_review;10.65;2014-04-30 13:49:16;829;4;2;13;1324.75;85;0.0
1610;Credit_committee;59.8833333333;2014-04-30 13:38:37;818;4;2;13;1314.1;90;639.0
1610;Collateral_check;27.1333333333;2014-04-30 12:38:44;758;4;2;12;1254.21666667;90;4232.0
1610;Credit_worthiness_check;76.6333333333;2014-04-30 12:11:36;731;4;2;12;1227.08333333;92;5860.0
1610;Completeness_check;82.7333333333;2014-04-30 10:54:58;654;4;2;10;1150.45;100;10458.0
1610;Collection_of_documents;1053.4;2014-04-30 09:32:14;572;4;2;9;1067.71666667;88;15422.0
1610;Acceptance_of_requests;14.3166666667;2014-04-29 15:58:50;958;4;1;15;14.3166666667;85;78626.0
1610;Register;0.0;2014-04-29 15:44:31;944;4;1;15;0.0;84;79485.0
1611;Requirements_review;14.2;2014-04-30 13:58:44;838;4;2;13;1333.75;83;0.0
1611;Credit_committee;73.8;2014-04-30 13:44:32;824;4;2;13;1319.55;87;852.0
1611;Collateral_check;39.6666666667;2014-04-30 12:30:44;750;4;2;12;1245.75;91;5280.0
1611;Credit_worthiness_check;86.8333333333;2014-04-30 11:51:04;711;4;2;11;1206.08333333;91;7660.0
1611;Completeness_check;63.6833333333;2014-04-30 10:24:14;624;4;2;10;1119.25;96;12870.0
1611;Collection_of_documents;1043.55;2014-04-30 09:20:33;560;4;2;9;1055.56666667;89;16691.0
1611;Acceptance_of_requests;12.0166666667;2014-04-29 15:57:00;957;4;1;15;12.0166666667;85;79304.0
1611;Register;0.0;2014-04-29 15:44:59;944;4;1;15;0.0;85;80025.0
1612;Requirements_review;6.68333333333;2014-04-30 15:35:02;935;4;2;15;1428.56666667;80;0.0
1612;Credit_committee;79.8;2014-04-30 15:28:21;928;4;2;15;1421.88333333;83;401.0
1612;Collateral_check;69.4333333333;2014-04-30 14:08:33;848;4;2;14;1342.08333333;83;5189.0
1612;Credit_worthiness_check;91.1666666667;2014-04-30 12:59:07;779;4;2;12;1272.65;91;9355.0
1612;Completeness_check;62.5333333333;2014-04-30 11:27:57;687;4;2;11;1181.48333333;93;14825.0
1612;Collection_of_documents;1102.7;2014-04-30 10:25:25;625;4;2;10;1118.95;96;18577.0
1612;Acceptance_of_requests;16.25;2014-04-29 16:02:43;962;4;1;16;16.25;85;84739.0
1612;Register;0.0;2014-04-29 15:46:28;946;4;1;15;0.0;86;85714.0
1613;Requirements_review;6.01666666667;2014-04-30 13:17:19;797;4;2;13;1288.28333333;91;0.0
1613;Credit_committee;48.5166666667;2014-04-30 13:11:18;791;4;2;13;1282.26666667;92;361.0
1613;Collateral_check;54.5666666667;2014-04-30 12:22:47;742;4;2;12;1233.75;91;3272.0
1613;Credit_worthiness_check;88.6166666667;2014-04-30 11:28:13;688;4;2;11;1179.18333333;93;6546.0
1613;Completeness_check;46.9166666667;2014-04-30 09:59:36;599;4;2;9;1090.56666667;94;11863.0
1613;Collection_of_documents;1027.86666667;2014-04-30 09:12:41;552;4;2;9;1043.65;90;14678.0
1613;Acceptance_of_requests;15.7833333333;2014-04-29 16:04:49;964;4;1;16;15.7833333333;84;76350.0
1613;Register;0.0;2014-04-29 15:49:02;949;4;1;15;0.0;85;77297.0
1614;Requirements_review;14.4833333333;2014-04-30 13:08:04;788;4;2;13;1274.43333333;90;0.0
1614;Credit_committee;39.7333333333;2014-04-30 12:53:35;773;4;2;12;1259.95;90;869.0
1614;Collateral_check;31.9666666667;2014-04-30 12:13:51;733;4;2;12;1220.21666667;92;3253.0
1614;Credit_worthiness_check;86.8333333333;2014-04-30 11:41:53;701;4;2;11;1188.25;94;5171.0
1614;Completeness_check;47.8833333333;2014-04-30 10:15:03;615;4;2;10;1101.41666667;98;10381.0
1614;Collection_of_documents;1037.28333333;2014-04-30 09:27:10;567;4;2;9;1053.53333333;87;13254.0
1614;Acceptance_of_requests;16.25;2014-04-29 16:09:53;969;4;1;16;16.25;82;75491.0
1614;Register;0.0;2014-04-29 15:53:38;953;4;1;15;0.0;85;76466.0
1615;Requirements_review;8.56666666667;2014-04-30 13:43:21;823;4;2;13;1306.86666667;88;0.0
1615;Credit_committee;32.95;2014-04-30 13:34:47;814;4;2;13;1298.3;89;514.0
1615;Collateral_check;61.0333333333;2014-04-30 13:01:50;781;4;2;13;1265.35;91;2491.0
1615;Credit_worthiness_check;79.4;2014-04-30 12:00:48;720;4;2;12;1204.31666667;89;6153.0
1615;Completeness_check;51.4833333333;2014-04-30 10:41:24;641;4;2;10;1124.91666667;103;10917.0
1615;Collection_of_documents;1057.1;2014-04-30 09:49:55;589;4;2;9;1073.43333333;92;14006.0
1615;Acceptance_of_requests;16.3333333333;2014-04-29 16:12:49;972;4;1;16;16.3333333333;81;77432.0
1615;Register;0.0;2014-04-29 15:56:29;956;4;1;15;0.0;85;78412.0
1616;Requirements_review;11.8;2014-04-30 13:23:25;803;4;2;13;1281.6;89;0.0
1616;Credit_committee;22.8333333333;2014-04-30 13:11:37;791;4;2;13;1269.8;92;708.0
1616;Collateral_check;32.9;2014-04-30 12:48:47;768;4;2;12;1246.96666667;90;2078.0
1616;Credit_worthiness_check;81.4833333333;2014-04-30 12:15:53;735;4;2;12;1214.06666667;91;4052.0
1616;Completeness_check;68.2833333333;2014-04-30 10:54:24;654;4;2;10;1132.58333333;100;8941.0
1616;Collection_of_documents;1052.83333333;2014-04-30 09:46:07;586;4;2;9;1064.3;93;13038.0
1616;Acceptance_of_requests;11.4666666667;2014-04-29 16:13:17;973;4;1;16;11.4666666667;81;76208.0
1616;Register;0.0;2014-04-29 16:01:49;961;4;1;16;0.0;86;76896.0
1617;Requirements_review;14.8166666667;2014-04-30 14:02:13;842;4;2;14;1313.48333333;82;0.0
1617;Credit_committee;51.6333333333;2014-04-30 13:47:24;827;4;2;13;1298.66666667;86;889.0
1617;Collateral_check;39.3666666667;2014-04-30 12:55:46;775;4;2;12;1247.03333333;91;3987.0
1617;Credit_worthiness_check;73.4;2014-04-30 12:16:24;736;4;2;12;1207.66666667;91;6349.0
1617;Completeness_check;74.8666666667;2014-04-30 11:03:00;663;4;2;11;1134.26666667;99;10753.0
1617;Collection_of_documents;1048.43333333;2014-04-30 09:48:08;588;4;2;9;1059.4;93;15245.0
1617;Acceptance_of_requests;10.9666666667;2014-04-29 16:19:42;979;4;1;16;10.9666666667;78;78151.0
1617;Register;0.0;2014-04-29 16:08:44;968;4;1;16;0.0;82;78809.0
1618;Requirements_review;14.5333333333;2014-04-30 12:41:45;761;4;2;12;1210.9;90;0.0
1618;Credit_committee;33.6;2014-04-30 12:27:13;747;4;2;12;1196.36666667;91;872.0
1618;Collateral_check;33.5;2014-04-30 11:53:37;713;4;2;11;1162.76666667;89;2888.0
1618;Credit_worthiness_check;91.8166666667;2014-04-30 11:20:07;680;4;2;11;1129.26666667;97;4898.0
1618;Completeness_check;78.5333333333;2014-04-30 09:48:18;588;4;2;9;1037.45;93;10407.0
1618;Collection_of_documents;942.883333333;2014-04-30 08:29:46;509;4;2;8;958.916666667;83;15119.0
1618;Acceptance_of_requests;16.0333333333;2014-04-29 16:46:53;1006;4;1;16;16.0333333333;78;71692.0
1618;Register;0.0;2014-04-29 16:30:51;990;4;1;16;0.0;74;72654.0
1619;Requirements_review;9.98333333333;2014-04-30 11:53:31;713;4;2;11;1158.23333333;89;0.0
1619;Credit_committee;38.7333333333;2014-04-30 11:43:32;703;4;2;11;1148.25;94;599.0
1619;Collateral_check;41.2;2014-04-30 11:04:48;664;4;2;11;1109.51666667;99;2923.0
1619;Credit_worthiness_check;81.1;2014-04-30 10:23:36;623;4;2;10;1068.31666667;96;5395.0
1619;Completeness_check;965.433333333;2014-04-30 09:02:30;542;4;2;9;987.216666667;88;10261.0
1619;Collection_of_documents;12.65;2014-04-29 16:57:04;1017;4;1;16;21.7833333333;78;68187.0
1619;Acceptance_of_requests;9.13333333333;2014-04-29 16:44:25;1004;4;1;16;9.13333333333;77;68946.0
1619;Register;0.0;2014-04-29 16:35:17;995;4;1;16;0.0;75;69494.0
1620;Requirements_review;14.8333333333;2014-04-30 15:09:04;909;4;2;15;1353.16666667;86;0.0
1620;Credit_committee;82.5166666667;2014-04-30 14:54:14;894;4;2;14;1338.33333333;84;890.0
1620;Collateral_check;68.1833333333;2014-04-30 13:31:43;811;4;2;13;1255.81666667;88;5841.0
1620;Credit_worthiness_check;70.3166666667;2014-04-30 12:23:32;743;4;2;12;1187.63333333;91;9932.0
1620;Completeness_check;89.4666666667;2014-04-30 11:13:13;673;4;2;11;1117.31666667;99;14151.0
1620;Collection_of_documents;1008.65;2014-04-30 09:43:45;583;4;2;9;1027.85;93;19519.0
1620;Acceptance_of_requests;19.2;2014-04-29 16:55:06;1015;4;1;16;19.2;79;80038.0
1620;Register;0.0;2014-04-29 16:35:54;995;4;1;16;0.0;76;81190.0
1621;Requirements_review;12.2833333333;2014-04-30 13:20:48;800;4;2;13;1239.36666667;90;0.0
1621;Credit_committee;65.55;2014-04-30 13:08:31;788;4;2;13;1227.08333333;90;737.0
1621;Collateral_check;71.2;2014-04-30 12:02:58;722;4;2;12;1161.53333333;90;4670.0
1621;Credit_worthiness_check;87.6;2014-04-30 10:51:46;651;4;2;10;1090.33333333;102;8942.0
1621;Completeness_check;48.5333333333;2014-04-30 09:24:10;564;4;2;9;1002.73333333;87;14198.0
1621;Collection_of_documents;940.55;2014-04-30 08:35:38;515;4;2;8;954.2;85;17110.0
1621;Acceptance_of_requests;13.65;2014-04-29 16:55:05;1015;4;1;16;13.65;79;73543.0
1621;Register;0.0;2014-04-29 16:41:26;1001;4;1;16;0.0;76;74362.0
1622;Requirements_review;9.81666666667;2014-04-30 13:14:13;794;4;2;13;1231.46666667;90;0.0
1622;Credit_committee;46.4666666667;2014-04-30 13:04:24;784;4;2;13;1221.65;90;589.0
1622;Collateral_check;27.55;2014-04-30 12:17:56;737;4;2;12;1175.18333333;91;3377.0
1622;Credit_worthiness_check;74.3333333333;2014-04-30 11:50:23;710;4;2;11;1147.63333333;91;5030.0
1622;Completeness_check;72.4;2014-04-30 10:36:03;636;4;2;10;1073.3;99;9490.0
1622;Collection_of_documents;990.9;2014-04-30 09:23:39;563;4;2;9;1000.9;87;13834.0
1622;Acceptance_of_requests;10.0;2014-04-29 16:52:45;1012;4;1;16;10.0;78;73288.0
1622;Register;0.0;2014-04-29 16:42:45;1002;4;1;16;0.0;77;73888.0
1623;Requirements_review;11.6333333333;2014-04-30 13:44:45;824;4;2;13;1259.5;86;0.0
1623;Credit_committee;42.6;2014-04-30 13:33:07;813;4;2;13;1247.86666667;89;698.0
1623;Collateral_check;22.95;2014-04-30 12:50:31;770;4;2;12;1205.26666667;90;3254.0
1623;Credit_worthiness_check;84.0166666667;2014-04-30 12:27:34;747;4;2;12;1182.31666667;91;4631.0
1623;Completeness_check;81.55;2014-04-30 11:03:33;663;4;2;11;1098.3;99;9672.0
1623;Collection_of_documents;1007.03333333;2014-04-30 09:42:00;582;4;2;9;1016.75;92;14565.0
1623;Acceptance_of_requests;9.71666666667;2014-04-29 16:54:58;1014;4;1;16;9.71666666667;79;74987.0
1623;Register;0.0;2014-04-29 16:45:15;1005;4;1;16;0.0;78;75570.0
1624;Requirements_review;10.6;2014-04-30 14:40:33;880;4;2;14;1306.06666667;81;0.0
1624;Credit_committee;110.55;2014-04-30 14:29:57;869;4;2;14;1295.46666667;85;636.0
1624;Collateral_check;22.4166666667;2014-04-30 12:39:24;759;4;2;12;1184.91666667;90;7269.0
1624;Credit_worthiness_check;92.3833333333;2014-04-30 12:16:59;736;4;2;12;1162.5;91;8614.0
1624;Completeness_check;51.5166666667;2014-04-30 10:44:36;644;4;2;10;1070.11666667;102;14157.0
1624;Collection_of_documents;95.55;2014-04-30 09:53:05;593;4;2;9;1018.6;92;17248.0
1624;Acceptance_of_requests;923.05;2014-04-30 08:17:32;497;4;2;8;923.05;79;22981.0
1624;Register;0.0;2014-04-29 16:54:29;1014;4;1;16;0.0;79;78364.0
1625;Requirements_review;7.46666666667;2014-04-30 13:26:05;806;4;2;13;315.783333333;88;0.0
1625;Credit_committee;30.9166666667;2014-04-30 13:18:37;798;4;2;13;308.316666667;91;448.0
1625;Collateral_check;32.3;2014-04-30 12:47:42;767;4;2;12;277.4;90;2303.0
1625;Credit_worthiness_check;74.7333333333;2014-04-30 12:15:24;735;4;2;12;245.1;91;4241.0
1625;Completeness_check;48.5;2014-04-30 11:00:40;660;4;2;11;170.366666667;99;8725.0
1625;Collection_of_documents;109.416666667;2014-04-30 10:12:10;612;4;2;10;121.866666667;98;11635.0
