Responsible_actor;SUMleges;Case ID;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (melding);Brandveilig gebruik (vergunning);Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (melding);Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;Resource;Complete Timestamp;duration;month;weekday;hour;remtime;elapsed
4901428.0;0.0;3719678;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_030_2\\complete;560462;EMPTY;560872;2011-08-15 08:00:00;0.0;8;0;8;777600.0;2073600.0
4901428.0;0.0;3719678;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_065_2\\complete;560462;EMPTY;560872;2011-08-15 08:00:00;3311.73333333;8;0;8;777600.0;2073600.0
4901428.0;0.0;3719678;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;06_VD_010\\complete;560462;False;560462;2011-08-13 00:48:16;0.06666666666669999;8;5;0;976304.0;1874896.0
4901428.0;0.0;3719678;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;07_OPS_010\\complete;560462;False;560462;2011-08-13 00:48:12;29.633333333299998;8;5;0;976308.0;1874892.0
4901428.0;0.0;3719678;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_090\\complete;560462;True;560872;2011-08-13 00:18:34;0.25;8;5;0;978086.0;1873114.0
4901428.0;0.0;3719678;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_065_1\\complete;560462;EMPTY;560872;2011-08-13 00:18:19;1.05;8;5;0;978101.0;1873099.0
4901428.0;0.0;3719678;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;04_BPT_060\\complete;560462;26 weken;560872;2011-08-13 00:17:16;0.08333333333330001;8;5;0;978164.0;1873036.0
4901428.0;0.0;3719678;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;04_BPT_040\\complete;560462;Eerste;560872;2011-08-13 00:17:11;0.08333333333330001;8;5;0;978169.0;1873031.0
4901428.0;0.0;3719678;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;04_BPT_030\\complete;560462;True;560872;2011-08-13 00:17:06;0.733333333333;8;5;0;978174.0;1873026.0
4901428.0;0.0;3719678;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;04_BPT_020\\complete;560462;Uitgebreid;560872;2011-08-13 00:16:22;0.08333333333330001;8;5;0;978218.0;1872982.0
4901428.0;0.0;3719678;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;04_BPT_010\\complete;560462;False;560872;2011-08-13 00:16:17;0.383333333333;8;5;0;978223.0;1872977.0
4901428.0;0.0;3719678;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_060\\complete;560462;False;560872;2011-08-13 00:15:54;0.116666666667;8;5;0;978246.0;1872954.0
4901428.0;0.0;3719678;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_040\\complete;560462;False;560872;2011-08-13 00:15:47;0.116666666667;8;5;0;978253.0;1872947.0
4901428.0;0.0;3719678;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_030_1\\complete;560462;EMPTY;560872;2011-08-13 00:15:40;5.03333333333;8;5;0;978260.0;1872940.0
4901428.0;0.0;3719678;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_020\\complete;560462;True;560872;2011-08-13 00:10:38;0.08333333333330001;8;5;0;978562.0;1872638.0
4901428.0;0.0;3719678;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;14_VRIJ_010\\complete;560462;False;560872;2011-08-13 00:10:33;0.08333333333330001;8;5;0;978567.0;1872633.0
4901428.0;0.0;3719678;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;03_GBH_005\\complete;560462;True;560872;2011-08-13 00:10:28;0.08333333333330001;8;5;0;978572.0;1872628.0
4901428.0;0.0;3719678;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;05_EIND_010\\complete;560462;False;560872;2011-08-13 00:10:23;0.08333333333330001;8;5;0;978577.0;1872623.0
4901428.0;0.0;3719678;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_015\\complete;560950;EMPTY;560872;2011-08-13 00:10:18;31210.3;8;5;0;978582.0;1872618.0
4901428.0;0.0;3719678;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_010\\complete;560872;EMPTY;560872;2011-07-22 08:00:00;0.0;7;4;8;2851200.0;0.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_520\\complete;2670601;EMPTY;2670601;2011-09-15 23:51:46;0.0;9;3;23;0.0;4809106.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_530\\complete;2670601;EMPTY;2670601;2011-09-15 23:51:46;0.06666666666669999;9;3;23;0.0;4809106.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1\\complete;2670601;EMPTY;2670601;2011-09-15 23:51:42;0.0;9;3;23;4.0;4809102.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2\\complete;2670601;EMPTY;2670601;2011-09-15 23:51:42;11.65;9;3;23;4.0;4809102.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_495\\complete;560464;EMPTY;2670601;2011-09-15 23:40:03;0.0333333333333;9;3;23;703.0;4808403.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_3\\complete;2670601;EMPTY;2670601;2011-09-15 23:40:01;0.0;9;3;23;705.0;4808401.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2\\complete;2670601;EMPTY;2670601;2011-09-15 23:40:01;219.35;9;3;23;705.0;4808401.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480\\complete;2670601;False;2670601;2011-09-15 20:00:40;0.0;9;3;20;13866.0;4795240.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1\\complete;560464;EMPTY;2670601;2011-09-15 20:00:40;0.0333333333333;9;3;20;13866.0;4795240.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_470\\complete;2670601;False;2670601;2011-09-15 20:00:38;0.0166666666667;9;3;20;13868.0;4795238.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430\\complete;2670601;False;2670601;2011-09-15 20:00:37;0.0166666666667;9;3;20;13869.0;4795237.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380\\complete;2670601;False;2670601;2011-09-15 20:00:36;0.0333333333333;9;3;20;13870.0;4795236.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375\\complete;560464;EMPTY;2670601;2011-09-15 20:00:34;0.0;9;3;20;13872.0;4795234.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370\\complete;2670601;EMPTY;2670601;2011-09-15 20:00:34;0.05;9;3;20;13872.0;4795234.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010\\complete;2670601;False;2670601;2011-09-15 20:00:31;0.08333333333330001;9;3;20;13875.0;4795231.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330\\complete;2670601;False;2670601;2011-09-15 20:00:26;0.05;9;3;20;13880.0;4795226.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15_NGV_010\\complete;2670601;False;2670601;2011-09-15 20:00:23;0.06666666666669999;9;3;20;13883.0;4795223.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_260\\complete;2670601;EMPTY;2670601;2011-09-15 20:00:19;0.0166666666667;9;3;20;13887.0;4795219.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250\\complete;2670601;EMPTY;2670601;2011-09-15 20:00:18;0.0166666666667;9;3;20;13888.0;4795218.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200\\complete;2670601;False;2670601;2011-09-15 20:00:17;0.06666666666669999;9;3;20;13889.0;4795217.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_195\\complete;560464;EMPTY;2670601;2011-09-15 20:00:13;0.0;9;3;20;13893.0;4795213.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190\\complete;2670601;True;2670601;2011-09-15 20:00:13;0.0333333333333;9;3;20;13893.0;4795213.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180\\complete;2670601;False;2670601;2011-09-15 20:00:11;0.0166666666667;9;3;20;13895.0;4795211.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120\\complete;2670601;EMPTY;2670601;2011-09-15 20:00:10;0.0333333333333;9;3;20;13896.0;4795210.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110\\complete;2670601;EMPTY;2670601;2011-09-15 20:00:08;0.75;9;3;20;13898.0;4795208.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_055\\complete;2670601;EMPTY;2670601;2011-09-15 19:59:23;0.116666666667;9;3;19;13943.0;4795163.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;06_VD_010\\complete;2670601;False;2670601;2011-09-15 19:59:16;0.133333333333;9;3;19;13950.0;4795156.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;07_OPS_010\\complete;2670601;False;2670601;2011-09-15 19:59:08;0.08333333333330001;9;3;19;13958.0;4795148.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_050\\complete;2670601;True;2670601;2011-09-15 19:59:03;32399.05;9;3;19;13963.0;4795143.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_101\\complete;2670601;24-8-2011 0:00:00;560872;2011-08-24 08:00:00;12960.0;8;2;8;1957906.0;2851200.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2\\complete;2670601;EMPTY;560872;2011-08-15 08:00:00;0.0;8;0;8;2735506.0;2073600.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_2\\complete;2670601;EMPTY;560872;2011-08-15 08:00:00;3306.76666667;8;0;8;2735506.0;2073600.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1\\complete;2670601;EMPTY;560872;2011-08-13 00:53:14;0.08333333333330001;8;5;0;2933912.0;1875194.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_060\\complete;2670601;True;560872;2011-08-13 00:53:09;0.166666666667;8;5;0;2933917.0;1875189.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_040\\complete;2670601;False;560872;2011-08-13 00:52:59;0.116666666667;8;5;0;2933927.0;1875179.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1\\complete;2670601;EMPTY;560872;2011-08-13 00:52:52;6.13333333333;8;5;0;2933934.0;1875172.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020\\complete;2670601;True;560872;2011-08-13 00:46:44;0.06666666666669999;8;5;0;2934302.0;1874804.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14_VRIJ_010\\complete;2670601;False;560872;2011-08-13 00:46:40;0.08333333333330001;8;5;0;2934306.0;1874800.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;03_GBH_005\\complete;2670601;True;560872;2011-08-13 00:46:35;0.05;8;5;0;2934311.0;1874795.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_010\\complete;2670601;False;560872;2011-08-13 00:46:32;0.05;8;5;0;2934314.0;1874792.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560464;EMPTY;560872;2011-08-13 00:46:29;31246.4833333;8;5;0;2934317.0;1874789.0
4901428.0;3367.92;3720299;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;560872;EMPTY;560872;2011-07-22 08:00:00;0.0;7;4;8;4809106.0;0.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_530\\complete;560464;EMPTY;560890;2011-09-14 08:00:00;11520.0;9;2;8;0.0;4838400.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2\\complete;560464;EMPTY;560890;2011-09-06 08:00:00;0.0;9;1;8;691200.0;4147200.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_3\\complete;2670601;EMPTY;560890;2011-09-06 08:00:00;5241.55;9;1;8;691200.0;4147200.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_520\\complete;560464;EMPTY;560890;2011-09-02 16:38:27;0.133333333333;9;4;16;1005693.0;3832707.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1\\complete;560464;EMPTY;560890;2011-09-02 16:38:19;2.55;9;4;16;1005701.0;3832699.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_495\\complete;560464;EMPTY;560890;2011-09-02 16:35:46;1308.68333333;9;4;16;1005854.0;3832546.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2\\complete;2670601;EMPTY;2670601;2011-09-01 18:47:05;6.31666666667;9;3;18;1084375.0;3754025.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1\\complete;560464;EMPTY;2670601;2011-09-01 18:40:46;0.0166666666667;9;3;18;1084754.0;3753646.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480\\complete;2670601;False;2670601;2011-09-01 18:40:45;0.0166666666667;9;3;18;1084755.0;3753645.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_470\\complete;2670601;False;2670601;2011-09-01 18:40:44;0.06666666666669999;9;3;18;1084756.0;3753644.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430\\complete;2670601;False;2670601;2011-09-01 18:40:40;0.05;9;3;18;1084760.0;3753640.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380\\complete;2670601;False;2670601;2011-09-01 18:40:37;0.0166666666667;9;3;18;1084763.0;3753637.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370\\complete;2670601;EMPTY;2670601;2011-09-01 18:40:36;0.0;9;3;18;1084764.0;3753636.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375\\complete;560464;EMPTY;2670601;2011-09-01 18:40:36;0.0166666666667;9;3;18;1084764.0;3753636.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010\\complete;2670601;False;2670601;2011-09-01 18:40:35;0.06666666666669999;9;3;18;1084765.0;3753635.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330\\complete;2670601;False;2670601;2011-09-01 18:40:31;0.0333333333333;9;3;18;1084769.0;3753631.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_260\\complete;2670601;EMPTY;2670601;2011-09-01 18:40:29;0.0333333333333;9;3;18;1084771.0;3753629.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250\\complete;2670601;EMPTY;2670601;2011-09-01 18:40:27;0.0166666666667;9;3;18;1084773.0;3753627.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200\\complete;2670601;False;2670601;2011-09-01 18:40:26;0.05;9;3;18;1084774.0;3753626.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_195\\complete;560464;EMPTY;2670601;2011-09-01 18:40:23;0.0;9;3;18;1084777.0;3753623.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190\\complete;2670601;True;2670601;2011-09-01 18:40:23;0.45;9;3;18;1084777.0;3753623.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;06_VD_010\\complete;2670601;False;2670601;2011-09-01 18:39:56;0.0333333333333;9;3;18;1084804.0;3753596.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;07_OPS_010\\complete;2670601;False;2670601;2011-09-01 18:39:54;22789.6833333;9;3;18;1084806.0;3753594.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180\\complete;2670601;False;2670601;2011-08-16 22:50:13;0.08333333333330001;8;1;22;2452187.0;2386213.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120\\complete;2670601;EMPTY;2670601;2011-08-16 22:50:08;0.0333333333333;8;1;22;2452192.0;2386208.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110\\complete;2670601;EMPTY;2670601;2011-08-16 22:50:06;19.25;8;1;22;2452194.0;2386206.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_010\\complete;2670601;False;2670601;2011-08-16 22:30:51;0.0166666666667;8;1;22;2453349.0;2385051.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;03_GBH_005\\complete;2670601;True;2670601;2011-08-16 22:30:50;0.0;8;1;22;2453350.0;2385050.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560464;EMPTY;2670601;2011-08-16 22:30:50;0.0;8;1;22;2453350.0;2385050.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_040\\complete;2670601;False;2670601;2011-08-16 22:30:50;0.0;8;1;22;2453350.0;2385050.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020\\complete;2670601;True;2670601;2011-08-16 22:30:50;0.0;8;1;22;2453350.0;2385050.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_050\\complete;2670601;False;2670601;2011-08-16 22:30:50;0.0;8;1;22;2453350.0;2385050.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14_VRIJ_010\\complete;2670601;False;2670601;2011-08-16 22:30:50;0.0;8;1;22;2453350.0;2385050.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_060\\complete;2670601;True;2670601;2011-08-16 22:30:50;0.0;8;1;22;2453350.0;2385050.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1\\complete;2670601;EMPTY;2670601;2011-08-16 22:30:50;1665.96666667;8;1;22;2453350.0;2385050.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1\\complete;2670601;EMPTY;2670601;2011-08-16 22:30:50;0.0;8;1;22;2453350.0;2385050.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_2\\complete;2670601;EMPTY;2670601;2011-08-15 18:44:52;0.0;8;0;18;2553308.0;2285092.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2\\complete;2670601;EMPTY;560872;2011-08-15 18:44:52;644.866666667;8;0;18;2553308.0;2285092.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_101\\complete;2670601;other;2670601;2011-08-15 08:00:00;37440.0;8;0;8;2592000.0;2246400.0
4901428.0;150.054;3721542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;560872;EMPTY;560872;2011-07-20 08:00:00;0.0;7;2;8;4838400.0;0.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_530\\complete;560464;EMPTY;560890;2011-09-21 08:00:00;11520.0;9;2;8;0.0;5270400.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_3\\complete;3273854;EMPTY;560890;2011-09-13 08:00:00;0.0;9;1;8;691200.0;4579200.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2\\complete;560464;EMPTY;560890;2011-09-13 08:00:00;5180.06666667;9;1;8;691200.0;4579200.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_520\\complete;560464;EMPTY;560890;2011-09-09 17:39:56;0.233333333333;9;4;17;1002004.0;4268396.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1\\complete;560464;EMPTY;560890;2011-09-09 17:39:42;0.233333333333;9;4;17;1002018.0;4268382.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_495\\complete;560464;EMPTY;560890;2011-09-09 17:39:28;1327.4;9;4;17;1002032.0;4268368.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2\\complete;3273854;EMPTY;3273854;2011-09-08 19:32:04;52.7166666667;9;3;19;1081676.0;4188724.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1\\complete;560464;EMPTY;3273854;2011-09-08 18:39:21;0.0;9;3;18;1084839.0;4185561.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480\\complete;3273854;False;3273854;2011-09-08 18:39:21;0.0166666666667;9;3;18;1084839.0;4185561.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_470\\complete;3273854;False;3273854;2011-09-08 18:39:20;0.0333333333333;9;3;18;1084840.0;4185560.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430\\complete;3273854;False;3273854;2011-09-08 18:39:18;0.133333333333;9;3;18;1084842.0;4185558.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;06_VD_010\\complete;3273854;False;3273854;2011-09-08 18:39:10;0.18333333333299998;9;3;18;1084850.0;4185550.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;07_OPS_010\\complete;3273854;False;3273854;2011-09-08 18:38:59;0.166666666667;9;3;18;1084861.0;4185539.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380\\complete;3273854;False;3273854;2011-09-08 18:38:49;0.0166666666667;9;3;18;1084871.0;4185529.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375\\complete;560464;EMPTY;3273854;2011-09-08 18:38:48;0.0;9;3;18;1084872.0;4185528.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370\\complete;3273854;EMPTY;3273854;2011-09-08 18:38:48;0.0166666666667;9;3;18;1084872.0;4185528.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010\\complete;3273854;False;3273854;2011-09-08 18:38:47;0.0333333333333;9;3;18;1084873.0;4185527.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330\\complete;3273854;False;3273854;2011-09-08 18:38:45;0.05;9;3;18;1084875.0;4185525.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_260\\complete;3273854;EMPTY;3273854;2011-09-08 18:38:42;0.18333333333299998;9;3;18;1084878.0;4185522.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_055\\complete;3273854;EMPTY;3273854;2011-09-08 18:38:31;0.3;9;3;18;1084889.0;4185511.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_050\\complete;3273854;True;3273854;2011-09-08 18:38:13;0.06666666666669999;9;3;18;1084907.0;4185493.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_010\\complete;3273854;False;3273854;2011-09-08 18:38:09;0.0333333333333;9;3;18;1084911.0;4185489.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;03_GBH_005\\complete;3273854;True;3273854;2011-09-08 18:38:07;0.316666666667;9;3;18;1084913.0;4185487.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14_VRIJ_010\\complete;3273854;False;3273854;2011-09-08 18:37:48;14333.1166667;9;3;18;1084932.0;4185468.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250\\complete;3273854;EMPTY;3273854;2011-08-29 19:44:41;1.48333333333;8;0;19;1944919.0;3325481.0
4901428.0;5450.138000000001;3725165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200\\complete;3273854;False;3273854;2011-08-29 19:43:12;0.0333333333333;8;0;19;1945008.0;3325392.0
