Responsible_actor;SUMleges;Case ID;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (melding);Brandveilig gebruik (vergunning);Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (melding);Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;Resource;Complete Timestamp;duration;month;weekday;hour;remtime;elapsed
560458;0.0;3999611;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560458;EMPTY;560530;2011-07-13 02:06:10;39966.1666667;7;2;2;48.0;2916370.0
560458;0.0;3999611;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2\\complete;560458;EMPTY;560530;2011-06-15 08:00:00;8640.0;6;2;8;2398018.0;518400.0
560458;0.0;3999611;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;560458;EMPTY;560530;2011-06-09 08:00:00;0.0;6;3;8;2916418.0;0.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_820\\complete;560458;EMPTY;560530;2011-12-16 00:42:20;0.1;12;4;0;0.0;15957740.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_810\\complete;560458;EMPTY;560530;2011-12-16 00:42:14;0.0166666666667;12;4;0;6.0;15957734.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_BB_770\\complete;560458;EMPTY;560530;2011-12-16 00:42:13;0.0;12;4;0;7.0;15957733.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_BB_540\\complete;560458;False;560530;2011-12-16 00:42:13;0.166666666667;12;4;0;7.0;15957733.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_520\\complete;560458;EMPTY;560530;2011-12-16 00:42:03;0.33333333333299997;12;4;0;17.0;15957723.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_1\\complete;560458;EMPTY;560530;2011-12-16 00:41:43;0.35;12;4;0;37.0;15957703.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_2\\complete;560458;EMPTY;560530;2011-12-16 00:41:22;221321.366667;12;4;0;58.0;15957682.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_530\\complete;560458;EMPTY;560530;2011-07-15 08:00:00;11520.0;7;4;8;13279340.0;2678400.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_2\\complete;560458;EMPTY;560530;2011-07-07 08:00:00;0.0;7;3;8;13970540.0;1987200.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_491\\complete;560458;EMPTY;560530;2011-07-07 08:00:00;737.9;7;3;8;13970540.0;1987200.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_480\\complete;560458;False;560532;2011-07-06 19:42:06;0.0;7;2;19;14014814.0;1942926.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_1\\complete;560458;EMPTY;560532;2011-07-06 19:42:06;0.05;7;2;19;14014814.0;1942926.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_470\\complete;560458;False;560532;2011-07-06 19:42:03;0.06666666666669999;7;2;19;14014817.0;1942923.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_430\\complete;560458;False;560532;2011-07-06 19:41:59;0.05;7;2;19;14014821.0;1942919.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_380\\complete;560458;False;560532;2011-07-06 19:41:56;0.0166666666667;7;2;19;14014824.0;1942916.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_375\\complete;560458;EMPTY;560532;2011-07-06 19:41:55;0.0;7;2;19;14014825.0;1942915.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_370\\complete;560458;EMPTY;560532;2011-07-06 19:41:55;0.0166666666667;7;2;19;14014825.0;1942915.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;09_AH_I_010\\complete;560458;False;560532;2011-07-06 19:41:54;0.08333333333330001;7;2;19;14014826.0;1942914.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_350_1\\complete;560458;EMPTY;560532;2011-07-06 19:41:49;0.0;7;2;19;14014831.0;1942909.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_350_2\\complete;560458;EMPTY;560532;2011-07-06 19:41:49;0.06666666666669999;7;2;19;14014831.0;1942909.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_330\\complete;560458;True;560532;2011-07-06 19:41:45;0.0333333333333;7;2;19;14014835.0;1942905.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_260\\complete;560458;EMPTY;560532;2011-07-06 19:41:43;1230.35;7;2;19;14014837.0;1942903.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_250\\complete;560458;EMPTY;560519;2011-07-05 23:11:22;0.05;7;1;23;14088658.0;1869082.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_270\\complete;560458;False;560519;2011-07-05 23:11:19;0.0166666666667;7;1;23;14088661.0;1869079.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_200\\complete;560458;False;560519;2011-07-05 23:11:18;0.0333333333333;7;1;23;14088662.0;1869078.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_195\\complete;560458;EMPTY;560519;2011-07-05 23:11:16;0.0;7;1;23;14088664.0;1869076.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_200\\complete;560458;True;560519;2011-07-05 23:11:16;0.06666666666669999;7;1;23;14088664.0;1869076.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;06_VD_010\\complete;560458;False;560519;2011-07-05 23:11:12;16751.2;7;1;23;14088668.0;1869072.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100\\complete;560458;EMPTY;560458;2011-06-24 08:00:00;11520.0;6;4;8;15093740.0;864000.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_065_2\\complete;560458;EMPTY;560458;2011-06-16 08:00:00;688.4666666669999;6;3;8;15784940.0;172800.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_180\\complete;560458;False;560458;2011-06-15 20:31:32;0.116666666667;6;2;20;15826248.0;131492.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100\\complete;560458;EMPTY;560458;2011-06-15 20:31:25;0.06666666666669999;6;2;20;15826255.0;131485.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_120\\complete;560458;EMPTY;560458;2011-06-15 20:31:21;0.0166666666667;6;2;20;15826259.0;131481.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_110\\complete;560458;EMPTY;560458;2011-06-15 20:31:20;0.116666666667;6;2;20;15826260.0;131480.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_130\\complete;560458;False;560458;2011-06-15 20:31:13;0.0333333333333;6;2;20;15826267.0;131473.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_050\\complete;560458;True;560458;2011-06-15 20:31:11;0.05;6;2;20;15826269.0;131471.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;05_EIND_010\\complete;560458;False;560458;2011-06-15 20:31:08;0.166666666667;6;2;20;15826272.0;131468.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_540\\complete;560458;False;560458;2011-06-15 20:30:58;0.1;6;2;20;15826282.0;131458.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_065_1\\complete;560458;EMPTY;560458;2011-06-15 20:30:52;1.81666666667;6;2;20;15826288.0;131452.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_060\\complete;560458;True;560458;2011-06-15 20:29:03;0.05;6;2;20;15826397.0;131343.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_040\\complete;560458;False;560458;2011-06-15 20:29:00;1031.4;6;2;20;15826400.0;131340.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_030_1\\complete;560458;EMPTY;560530;2011-06-15 03:17:36;0.8666666666670001;6;2;3;15888284.0;69456.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_020\\complete;560458;True;560530;2011-06-15 03:16:44;0.05;6;2;3;15888336.0;69404.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_015\\complete;560458;EMPTY;560530;2011-06-15 03:16:41;62.4166666667;6;2;3;15888339.0;69401.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_010\\complete;560458;EMPTY;560530;2011-06-15 02:14:16;1094.26666667;6;2;2;15892084.0;65656.0
560458;164.93295;4000332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_030_2\\complete;560458;EMPTY;560530;2011-06-14 08:00:00;0.0;6;1;8;15957740.0;0.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_820\\complete;560458;EMPTY;560530;2012-01-25 20:12:15;0.06666666666669999;1;2;20;0.0;19743135.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_810\\complete;560458;EMPTY;560530;2012-01-25 20:12:11;0.0166666666667;1;2;20;4.0;19743131.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_BB_770\\complete;560458;EMPTY;560530;2012-01-25 20:12:10;0.0;1;2;20;5.0;19743130.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_BB_540\\complete;560458;False;560530;2012-01-25 20:12:10;128892.16666700001;1;2;20;5.0;19743130.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_530\\complete;560458;EMPTY;560532;2011-10-28 08:00:00;9415.6;10;4;8;7733535.0;12009600.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_520\\complete;560458;EMPTY;560532;2011-10-21 19:04:24;0.05;10;4;19;8298471.0;11444664.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_1\\complete;560458;EMPTY;560532;2011-10-21 19:04:21;0.0;10;4;19;8298474.0;11444661.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_2\\complete;560458;EMPTY;560532;2011-10-21 19:04:21;664.35;10;4;19;8298474.0;11444661.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_3\\complete;560458;EMPTY;560532;2011-10-21 08:00:00;472.7;10;4;8;8338335.0;11404800.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_2\\complete;560458;EMPTY;560530;2011-10-21 00:07:18;2.03333333333;10;4;0;8366697.0;11376438.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_1\\complete;560458;EMPTY;560530;2011-10-21 00:05:16;0.0166666666667;10;4;0;8366819.0;11376316.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_480\\complete;560458;False;560530;2011-10-21 00:05:15;0.0166666666667;10;4;0;8366820.0;11376315.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_470\\complete;560458;False;560530;2011-10-21 00:05:14;0.0333333333333;10;4;0;8366821.0;11376314.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_430\\complete;560458;False;560530;2011-10-21 00:05:12;0.0333333333333;10;4;0;8366823.0;11376312.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_380\\complete;560458;False;560530;2011-10-21 00:05:10;0.1;10;4;0;8366825.0;11376310.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;06_VD_010\\complete;560458;False;560530;2011-10-21 00:05:04;29256.2666667;10;4;0;8366831.0;11376304.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_375\\complete;560458;EMPTY;560458;2011-09-30 16:28:48;0.0;9;4;16;10122207.0;9620928.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_370\\complete;560458;EMPTY;560458;2011-09-30 16:28:48;0.0;9;4;16;10122207.0;9620928.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;09_AH_I_010\\complete;560458;False;560458;2011-09-30 16:28:48;0.0333333333333;9;4;16;10122207.0;9620928.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_330\\complete;560458;False;560458;2011-09-30 16:28:46;0.0333333333333;9;4;16;10122209.0;9620926.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_260\\complete;560458;EMPTY;560458;2011-09-30 16:28:44;0.0166666666667;9;4;16;10122211.0;9620924.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_250\\complete;560458;EMPTY;560458;2011-09-30 16:28:43;0.0166666666667;9;4;16;10122212.0;9620923.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_270\\complete;560458;False;560458;2011-09-30 16:28:42;0.05;9;4;16;10122213.0;9620922.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_200\\complete;560458;False;560458;2011-09-30 16:28:39;0.0166666666667;9;4;16;10122216.0;9620919.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_195\\complete;560458;EMPTY;560458;2011-09-30 16:28:38;0.0;9;4;16;10122217.0;9620918.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_190\\complete;560458;True;560458;2011-09-30 16:28:38;0.0166666666667;9;4;16;10122217.0;9620918.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_180\\complete;560458;False;560458;2011-09-30 16:28:37;0.0333333333333;9;4;16;10122218.0;9620917.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_120\\complete;560458;EMPTY;560458;2011-09-30 16:28:35;0.0166666666667;9;4;16;10122220.0;9620915.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_110\\complete;560458;EMPTY;560458;2011-09-30 16:28:34;0.0333333333333;9;4;16;10122221.0;9620914.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_130\\complete;560458;False;560458;2011-09-30 16:28:32;0.0333333333333;9;4;16;10122223.0;9620912.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;08_AWB45_170\\complete;560458;False;560458;2011-09-30 16:28:30;0.116666666667;9;4;16;10122225.0;9620910.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;08_AWB45_040\\complete;560458;other;560458;2011-09-30 16:28:23;0.0166666666667;9;4;16;10122232.0;9620903.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;08_AWB45_030\\complete;560458;True;560458;2011-09-30 16:28:22;80506.9166667;9;4;16;10122233.0;9620902.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;08_AWB45_020_1\\complete;560458;EMPTY;560458;2011-08-05 18:41:27;0.0166666666667;8;4;18;14952648.0;4790487.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;08_AWB45_010\\complete;560458;other;560458;2011-08-05 18:41:26;0.166666666667;8;4;18;14952649.0;4790486.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_540\\complete;560458;False;560458;2011-08-05 18:41:16;0.0;8;4;18;14952659.0;4790476.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_180\\complete;560458;False;560458;2011-08-05 18:41:16;0.0;8;4;18;14952659.0;4790476.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_130\\complete;560458;False;560458;2011-08-05 18:41:16;0.0;8;4;18;14952659.0;4790476.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_050\\complete;560458;True;560458;2011-08-05 18:41:16;0.0;8;4;18;14952659.0;4790476.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;05_EIND_010\\complete;560458;False;560458;2011-08-05 18:41:16;0.0;8;4;18;14952659.0;4790476.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_065_1\\complete;560458;EMPTY;560458;2011-08-05 18:41:16;0.0;8;4;18;14952659.0;4790476.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_110\\complete;560458;EMPTY;560458;2011-08-05 18:41:16;0.0;8;4;18;14952659.0;4790476.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_120\\complete;560458;EMPTY;560458;2011-08-05 18:41:16;0.0;8;4;18;14952659.0;4790476.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100\\complete;560458;EMPTY;560458;2011-08-05 18:41:16;0.0166666666667;8;4;18;14952659.0;4790476.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_200\\complete;560458;False;560458;2011-08-05 18:41:16;0.0;8;4;18;14952659.0;4790476.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_015\\complete;560458;EMPTY;560458;2011-08-05 18:41:15;0.0;8;4;18;14952660.0;4790475.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_030_1\\complete;560458;EMPTY;560458;2011-08-05 18:41:15;0.0;8;4;18;14952660.0;4790475.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_060\\complete;560458;True;560458;2011-08-05 18:41:15;0.0;8;4;18;14952660.0;4790475.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_040\\complete;560458;False;560458;2011-08-05 18:41:15;0.0;8;4;18;14952660.0;4790475.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_020\\complete;560458;True;560458;2011-08-05 18:41:15;45281.25;8;4;18;14952660.0;4790475.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;08_AWB45_020_2\\complete;560458;EMPTY;560458;2011-07-05 08:00:00;15840.0;7;1;8;17669535.0;2073600.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100\\complete;560458;EMPTY;560458;2011-06-24 08:00:00;12960.0;6;4;8;18619935.0;1123200.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_065_2\\complete;560458;EMPTY;560458;2011-06-15 08:00:00;0.0;6;2;8;19397535.0;345600.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_030_2\\complete;560458;EMPTY;560532;2011-06-15 08:00:00;5760.0;6;2;8;19397535.0;345600.0
560458;257.1993;4001584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_010\\complete;560458;EMPTY;560532;2011-06-11 08:00:00;0.0;6;5;8;19743135.0;0.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_790\\complete;560458;EMPTY;560530;2011-10-06 23:23:03;0.0333333333333;10;3;23;0.0;10423383.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_BB_770\\complete;560458;EMPTY;560530;2011-10-06 23:23:01;0.0;10;3;23;2.0;10423381.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_BB_540\\complete;560458;False;560530;2011-10-06 23:23:01;70043.01666669999;10;3;23;2.0;10423381.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_530\\complete;560458;EMPTY;560532;2011-08-19 08:00:00;5069.15;8;4;8;4202583.0;6220800.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_520\\complete;560458;EMPTY;560532;2011-08-15 19:30:51;0.116666666667;8;0;19;4506732.0;5916651.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_1\\complete;560458;EMPTY;560532;2011-08-15 19:30:44;0.0;8;0;19;4506739.0;5916644.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_2\\complete;560458;EMPTY;560532;2011-08-15 19:30:44;0.05;8;0;19;4506739.0;5916644.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_3\\complete;560458;EMPTY;560532;2011-08-15 19:30:41;0.0;8;0;19;4506742.0;5916641.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_2\\complete;560458;EMPTY;560532;2011-08-15 19:30:41;5552.43333333;8;0;19;4506742.0;5916641.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_1\\complete;560458;EMPTY;560519;2011-08-11 22:58:15;0.0166666666667;8;3;22;4839888.0;5583495.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_480\\complete;560458;False;560519;2011-08-11 22:58:14;0.0166666666667;8;3;22;4839889.0;5583494.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_470\\complete;560458;False;560519;2011-08-11 22:58:13;0.08333333333330001;8;3;22;4839890.0;5583493.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_430\\complete;560458;False;560519;2011-08-11 22:58:08;0.0333333333333;8;3;22;4839895.0;5583488.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_380\\complete;560458;False;560519;2011-08-11 22:58:06;33256.5;8;3;22;4839897.0;5583486.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_370\\complete;560458;EMPTY;560519;2011-07-19 20:41:36;0.0;7;1;20;6835287.0;3588096.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_375\\complete;560458;EMPTY;560519;2011-07-19 20:41:36;0.05;7;1;20;6835287.0;3588096.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;09_AH_I_010\\complete;560458;False;560519;2011-07-19 20:41:33;0.233333333333;7;1;20;6835290.0;3588093.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_330\\complete;560458;False;560519;2011-07-19 20:41:19;0.133333333333;7;1;20;6835304.0;3588079.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_260\\complete;560458;EMPTY;560519;2011-07-19 20:41:11;0.05;7;1;20;6835312.0;3588071.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_250\\complete;560458;EMPTY;560519;2011-07-19 20:41:08;0.18333333333299998;7;1;20;6835315.0;3588068.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_270\\complete;560458;False;560519;2011-07-19 20:40:57;0.08333333333330001;7;1;20;6835326.0;3588057.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_200\\complete;560458;False;560519;2011-07-19 20:40:52;0.05;7;1;20;6835331.0;3588052.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_195\\complete;560458;EMPTY;560519;2011-07-19 20:40:49;0.0;7;1;20;6835334.0;3588049.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_190\\complete;560458;True;560519;2011-07-19 20:40:49;0.05;7;1;20;6835334.0;3588049.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_180\\complete;560458;False;560519;2011-07-19 20:40:46;0.1;7;1;20;6835337.0;3588046.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_120\\complete;560458;EMPTY;560519;2011-07-19 20:40:40;2.3166666666699998;7;1;20;6835343.0;3588040.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;06_VD_060\\complete;560458;EMPTY;560519;2011-07-19 20:38:21;0.0;7;1;20;6835482.0;3587901.0
560458;134.75356000000002;4002112;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;06_VD_070\\complete;560458;EMPTY;560519;2011-07-19 20:38:21;0.0166666666667;7;1;20;6835482.0;3587901.0
