Responsible_actor,SUMleges,CaseID,Label,Aanleg (Uitvoeren werk of werkzaamheid),Bouw,Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Gebiedsbescherming,Handelen in strijd met regels RO,Inrit/Uitweg,Kap,Milieu (melding),Milieu (neutraal wijziging),Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning),Monument,Reclame,Sloop,Activity,monitoringResource,question,org:resource,time:timestamp,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases
560925.0,0.0,2840219,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_205,560925,EMPTY,560872,1290683494.0,911,11,3,15,46.68333333333333,34091.566666666666,19,29
560925.0,0.0,2840219,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_270,560925,False,560872,1290683499.0,911,11,3,15,0.0833333333333333,34091.65,20,29
560925.0,0.0,2840219,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_250,560925,EMPTY,560872,1290683502.0,911,11,3,15,0.05,34091.7,21,29
560925.0,0.0,2840219,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_260,560925,EMPTY,560872,1290683504.0,911,11,3,15,0.0333333333333333,34091.73333333333,22,29
560925.0,0.0,2840219,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,09_AH_I_010,560925,False,560872,1290683508.0,911,11,3,15,0.0666666666666666,34091.8,23,29
560925.0,0.0,2840219,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_375,560925,EMPTY,560872,1290683510.0,911,11,3,15,0.0,34091.833333333336,24,29
560925.0,0.0,2840219,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_370,560925,EMPTY,560872,1290683510.0,911,11,3,15,0.0333333333333333,34091.833333333336,25,29
560925.0,0.0,2840219,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_380,560925,False,560872,1290683513.0,911,11,3,15,0.05,34091.88333333333,26,29
560925.0,0.0,2840219,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_430,560925,False,560872,1290683519.0,911,11,3,15,0.1,34091.98333333333,27,29
560925.0,0.0,2840219,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_470,560925,False,560872,1290683526.0,912,11,3,15,0.1166666666666666,34092.1,28,29
560925.0,0.0,2840219,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_480,560925,False,560872,1290683531.0,912,11,3,15,0.0,34092.183333333334,29,29
560925.0,0.0,2840219,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_490_1,560925,EMPTY,560872,1290683531.0,912,11,3,15,0.0833333333333333,34092.183333333334,30,29
560925.0,0.0,2840219,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_490_2,560925,EMPTY,560872,1290683536.0,912,11,3,15,0.0833333333333333,34092.26666666667,31,29
560925.0,0.0,2840219,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_500,560925,42,560872,1290683566.0,912,11,3,15,0.5,34092.76666666667,32,29
560925.0,0.0,2840219,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_510_1,560925,EMPTY,560872,1290683917.0,918,11,3,15,5.85,34098.61666666667,33,29
560925.0,0.0,2840219,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_520,560925,EMPTY,560872,1290683947.0,919,11,3,15,0.5,34099.11666666667,34,29
4901428.0,148.368,2875758,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_030_1,560925,EMPTY,560925,1290684961.0,936,11,3,15,996.0166666666668,8196.016666666666,7,29
4901428.0,148.368,2875758,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_040,560925,False,560925,1290685021.0,937,11,3,15,1.0,8197.016666666666,8,29
4901428.0,148.368,2875758,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_060,560925,True,560925,1290685027.0,937,11,3,15,0.1,8197.116666666667,9,29
4901428.0,148.368,2875758,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_065_1,560925,EMPTY,560925,1290685346.0,942,11,3,15,5.316666666666666,8202.433333333332,10,29
4901428.0,1354.2542,2771451,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_190_2,560925,EMPTY,6,1290711600.0,1380,11,3,23,1440.0,73500.0,8,31
4901428.0,148.368,2887943,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_010,560872,EMPTY,560872,1290711600.0,1380,11,3,23,0.0,0.0,1,31
4901428.0,3253.373,2902671,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_010,560872,EMPTY,560872,1290711600.0,1380,11,3,23,0.0,0.0,1,31
560912.0,0.0,2876753,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_030_1,560925,EMPTY,560872,1290752238.0,617,11,4,10,4097.033333333334,4997.3,5,31
560912.0,0.0,2876753,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_040,560925,False,560872,1290752272.0,617,11,4,10,0.5666666666666667,4997.866666666667,6,30
560872.0,111.276,2794023,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06_VD_020_2,560872,EMPTY,560890,1290970800.0,1380,11,6,23,47580.0,69180.0,12,31
4901428.0,605.17285,2887729,regular,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_030_2,560925,EMPTY,560925,1290970800.0,1380,11,6,23,8640.0,8640.0,2,31
4901428.0,148.368,2887943,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_030_2,560872,EMPTY,560872,1290970800.0,1380,11,6,23,4320.0,4320.0,2,31
4901428.0,116.79765,2902319,deviant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_010,560872,EMPTY,560872,1290970800.0,1380,11,6,23,0.0,0.0,1,31
4901428.0,148.368,2887943,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_015,560464,EMPTY,560872,1291011007.0,610,11,0,10,670.1166666666667,4990.116666666667,3,31
4901428.0,148.368,2887943,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_020,560872,False,560872,1291011013.0,610,11,0,10,0.1,4990.216666666666,4,31
4901428.0,148.368,2887943,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_030_1,560872,EMPTY,560872,1291011223.0,613,11,0,10,3.5,4993.716666666666,5,31
4901428.0,148.368,2887943,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_040,560872,False,560872,1291011232.0,613,11,0,10,0.15,4993.866666666667,6,31
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_120,560925,EMPTY,560872,1291011657.0,620,11,0,10,17960.95,39560.95,14,31
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,06_VD_010,560925,False,560872,1291011664.0,621,11,0,10,0.1166666666666666,39561.066666666666,15,31
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_180,560925,True,560872,1291011676.0,621,11,0,10,0.2,39561.26666666667,16,31
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_190_1,560925,EMPTY,560872,1291011688.0,621,11,0,10,0.2,39561.46666666667,17,31
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_200,560925,True,560872,1291012693.0,638,11,0,10,0.0,39578.21666666667,18,31
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_205,560925,EMPTY,560872,1291012693.0,638,11,0,10,16.75,39578.21666666667,19,31
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_270,560925,False,560872,1291012702.0,638,11,0,10,0.15,39578.36666666667,20,31
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_250,560925,EMPTY,560872,1291012713.0,638,11,0,10,0.1833333333333333,39578.55,21,31
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_260,560925,EMPTY,560872,1291012715.0,638,11,0,10,0.0333333333333333,39578.583333333336,22,31
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,09_AH_I_010,560925,False,560872,1291012720.0,638,11,0,10,0.0833333333333333,39578.66666666666,23,31
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_370,560925,EMPTY,560872,1291012726.0,638,11,0,10,0.0,39578.76666666667,24,31
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_375,560925,EMPTY,560872,1291012726.0,638,11,0,10,0.1,39578.76666666667,25,31
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_380,560925,False,560872,1291012730.0,638,11,0,10,0.0666666666666666,39578.833333333336,26,31
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_430,560925,False,560872,1291012741.0,639,11,0,10,0.1833333333333333,39579.01666666667,27,31
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_470,560925,False,560872,1291012747.0,639,11,0,10,0.1,39579.11666666667,28,31
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_480,560925,False,560872,1291012750.0,639,11,0,10,0.0,39579.16666666666,29,31
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_490_1,560925,EMPTY,560872,1291012750.0,639,11,0,10,0.05,39579.16666666666,30,31
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_490_2,560925,EMPTY,560872,1291012758.0,639,11,0,10,0.1333333333333333,39579.3,31,31
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_500,560925,42,560872,1291012769.0,639,11,0,10,0.1833333333333333,39579.48333333333,32,31
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_510_1,560925,EMPTY,560872,1291013219.0,646,11,0,10,7.5,39586.98333333333,33,31
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_520,560925,EMPTY,560872,1291013232.0,647,11,0,10,0.2166666666666666,39587.2,34,31
560872.0,111.276,2794023,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06_VD_010,560872,True,560890,1291015909.0,691,11,0,11,751.8166666666667,69931.81666666667,13,31
560872.0,111.276,2794023,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06_VD_020_1,560872,EMPTY,560890,1291015911.0,691,11,0,11,0.0333333333333333,69931.85,14,31
560872.0,111.276,2794023,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06_VD_030,560872,42,560890,1291015994.0,693,11,0,11,1.3833333333333333,69933.23333333334,15,31
560872.0,111.276,2794023,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06_VD_040,560872,EMPTY,560890,1291016000.0,693,11,0,11,0.1,69933.33333333333,16,31
560872.0,111.276,2794023,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06_VD_050,560872,other,560890,1291017344.0,715,11,0,11,22.4,69955.73333333334,17,31
560872.0,111.276,2794023,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06_VD_060,560872,EMPTY,560890,1291017351.0,715,11,0,11,0.1166666666666666,69955.85,18,31
560872.0,111.276,2794023,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06_VD_070,560872,EMPTY,560890,1291057200.0,1380,11,0,23,664.15,70620.0,19,33
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_190_2,560925,EMPTY,560872,1291057200.0,1380,11,0,23,0.0,40320.0,35,33
560925.0,0.0,2839858,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_490_3,560925,EMPTY,560872,1291057200.0,1380,11,0,23,732.8,40320.0,36,33
560925.0,0.0,2840219,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_490_3,560925,EMPTY,560872,1291057200.0,1380,11,0,23,6220.883333333333,40320.0,35,33
560925.0,0.0,2840553,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_490_3,560925,EMPTY,560872,1291057200.0,1380,11,0,23,6416.433333333333,40320.0,35,33
4901428.0,276.504,2891205,regular,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_030_2,560925,EMPTY,560925,1291057200.0,1380,11,0,23,17280.0,17280.0,2,33
4901428.0,254.94849,2899336,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_010,560872,EMPTY,560872,1291057200.0,1380,11,0,23,0.0,0.0,1,33
560462.0,0.0,2901823,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_010,560872,EMPTY,560872,1291057200.0,1380,11,0,23,0.0,0.0,1,33
4901428.0,276.504,2891205,regular,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_015,560464,EMPTY,560925,1291104543.0,729,11,1,12,789.05,18069.05,3,33
4901428.0,276.504,2891205,regular,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_020,560925,False,560925,1291104547.0,729,11,1,12,0.0666666666666666,18069.116666666665,4,33
4901428.0,276.504,2891205,regular,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_030_1,560925,EMPTY,560925,1291104877.0,734,11,1,12,5.5,18074.616666666665,5,33
4901428.0,1354.2542,2771451,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_015,560464,EMPTY,6,1291116116.0,921,11,1,15,6741.933333333333,80241.93333333333,9,33
4901428.0,1354.2542,2771451,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_020,560925,False,6,1291116122.0,922,11,1,15,0.1,80242.03333333334,10,33
4901428.0,1354.2542,2771451,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_030_1,560925,EMPTY,6,1291116146.0,922,11,1,15,0.4,80242.43333333333,11,33
4901428.0,1354.2542,2771451,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_040,560925,False,6,1291116164.0,922,11,1,15,0.3,80242.73333333334,12,33
4901428.0,1354.2542,2771451,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_060,560925,True,6,1291117814.0,950,11,1,15,27.5,80270.23333333334,13,33
4901428.0,1354.2542,2771451,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_065_1,560925,EMPTY,6,1291117830.0,950,11,1,15,0.2666666666666666,80270.5,14,33
4901428.0,1354.2542,2771451,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06_VD_010,560925,False,6,1291117850.0,950,11,1,15,0.3333333333333333,80270.83333333333,15,33
4901428.0,1354.2542,2771451,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_100,560925,EMPTY,6,1291117856.0,950,11,1,15,0.1,80270.93333333333,16,33
4901428.0,1354.2542,2771451,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_130,560925,False,6,1291117882.0,951,11,1,15,0.4333333333333333,80271.36666666667,17,33
4901428.0,1354.2542,2771451,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_050,560925,True,6,1291117896.0,951,11,1,15,0.2333333333333333,80271.6,18,33
4901428.0,1354.2542,2771451,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05_EIND_010,560925,False,6,1291117909.0,951,11,1,15,0.2166666666666666,80271.81666666667,19,33
4901428.0,1354.2542,2771451,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_110,560925,EMPTY,6,1291117943.0,952,11,1,15,0.5666666666666667,80272.38333333333,20,33
4901428.0,1354.2542,2771451,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_120,560925,EMPTY,6,1291117948.0,952,11,1,15,0.0833333333333333,80272.46666666666,21,33
4901428.0,1354.2542,2771451,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_180,560925,True,6,1291117982.0,953,11,1,15,0.5666666666666667,80273.03333333334,22,33
4901428.0,1354.2542,2771451,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_190_1,560925,EMPTY,6,1291117984.0,953,11,1,15,0.0333333333333333,80273.06666666667,23,33
4901428.0,1354.2542,2771451,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_200,560925,False,6,1291118004.0,953,11,1,15,0.3333333333333333,80273.4,24,33
4901428.0,1354.2542,2771451,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_010,560925,42,6,1291118040.0,954,11,1,15,0.6,80274.0,25,33
4901428.0,1354.2542,2771451,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_020_1,560925,EMPTY,6,1291118050.0,954,11,1,15,0.1666666666666666,80274.16666666667,26,33
4901428.0,1354.2542,2771451,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_030,560925,True,6,1291118136.0,955,11,1,15,1.4333333333333331,80275.6,27,33
560912.0,0.0,2866083,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_100,560872,EMPTY,560872,1291143600.0,1380,11,1,23,18136.983333333334,28800.0,10,33
4901428.0,116.79765,2868276,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_100,560872,EMPTY,560872,1291143600.0,1380,11,1,23,18011.733333333334,27360.0,9,33
4901428.0,241.3256,2868714,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_100,560872,EMPTY,560872,1291143600.0,1380,11,1,23,18014.45,23040.0,10,33
560950.0,0.0,2871542,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_100,560872,EMPTY,560872,1291143600.0,1380,11,1,23,12960.0,21600.0,3,33
560912.0,0.0,2872584,regular,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_100,560872,EMPTY,560872,1291143600.0,1380,11,1,23,12018.7,20160.0,7,33
560912.0,0.0,2874224,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_100,560925,EMPTY,560912,1291143600.0,1380,11,1,23,9368.55,18720.0,13,33
4901428.0,148.368,2875758,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_100,560925,EMPTY,560894,1291143600.0,1380,11,1,23,7637.566666666667,15840.0,11,33
4901428.0,276.504,2891205,regular,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_100,560925,EMPTY,560872,1291143600.0,1380,11,1,23,645.3833333333333,18720.0,6,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_015,4901428,EMPTY,2670601,1291181231.0,567,12,2,9,10707.183333333332,79887.18333333333,8,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_020,560925,True,2670601,1291181237.0,567,12,2,9,0.1,79887.28333333334,9,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_040,560925,False,2670601,1291181243.0,567,12,2,9,0.1,79887.38333333333,10,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_060,560925,True,2670601,1291181250.0,567,12,2,9,0.1166666666666666,79887.5,11,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_065_1,560925,EMPTY,2670601,1291181252.0,567,12,2,9,0.0333333333333333,79887.53333333334,12,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06_VD_010,560925,False,2670601,1291181268.0,567,12,2,9,0.2666666666666666,79887.8,13,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_100,560925,EMPTY,2670601,1291181272.0,567,12,2,9,0.0666666666666666,79887.86666666667,14,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_110,560925,EMPTY,2670601,1291181283.0,568,12,2,9,0.1833333333333333,79888.05,15,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_120,560925,EMPTY,2670601,1291181286.0,568,12,2,9,0.05,79888.1,16,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_130,560925,False,2670601,1291181294.0,568,12,2,9,0.1333333333333333,79888.23333333334,17,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_180,560925,True,2670601,1291181301.0,568,12,2,9,0.1166666666666666,79888.35,18,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_190_1,560925,EMPTY,2670601,1291181305.0,568,12,2,9,0.0666666666666666,79888.41666666667,19,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_200,560925,False,2670601,1291181411.0,570,12,2,9,1.7666666666666666,79890.18333333333,20,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_010,560925,42,2670601,1291181435.0,570,12,2,9,0.4,79890.58333333333,21,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_020_1,560925,EMPTY,2670601,1291181439.0,570,12,2,9,0.0666666666666666,79890.65,22,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_030,560925,True,2670601,1291181583.0,573,12,2,9,2.4,79893.05,23,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_170,560925,False,2670601,1291181768.0,576,12,2,9,3.083333333333333,79896.13333333333,24,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_130,560925,False,2670601,1291181781.0,576,12,2,9,0.2166666666666666,79896.35,25,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_110,560925,EMPTY,2670601,1291181799.0,576,12,2,9,0.3,79896.65,26,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_120,560925,EMPTY,2670601,1291181803.0,576,12,2,9,0.0666666666666666,79896.71666666666,27,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_180,560925,True,2670601,1291181815.0,576,12,2,9,0.2,79896.91666666667,28,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_190_1,560925,EMPTY,2670601,1291181821.0,577,12,2,9,0.1,79897.01666666666,29,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_200,560925,True,2670601,1291181849.0,577,12,2,9,0.0,79897.48333333334,30,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_205,4901428,EMPTY,2670601,1291181849.0,577,12,2,9,0.4666666666666667,79897.48333333334,31,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_270,560925,False,2670601,1291181855.0,577,12,2,9,0.1,79897.58333333333,32,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_250,560925,EMPTY,2670601,1291181865.0,577,12,2,9,0.1666666666666666,79897.75,33,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_260,560925,EMPTY,2670601,1291181869.0,577,12,2,9,0.0666666666666666,79897.81666666667,34,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,09_AH_I_010,560925,False,2670601,1291181877.0,577,12,2,9,0.1333333333333333,79897.95,35,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_375,4901428,EMPTY,2670601,1291181880.0,578,12,2,9,0.0,79898.0,36,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_370,560925,EMPTY,2670601,1291181880.0,578,12,2,9,0.05,79898.0,37,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_380,560925,False,2670601,1291181884.0,578,12,2,9,0.0666666666666666,79898.06666666667,38,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05_EIND_010,560925,False,2670601,1291181908.0,578,12,2,9,0.4,79898.46666666666,39,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_050,560925,True,2670601,1291181914.0,578,12,2,9,0.1,79898.56666666667,40,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_430,560925,False,2670601,1291181939.0,578,12,2,9,0.4166666666666667,79898.98333333334,41,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_470,560925,False,2670601,1291181945.0,579,12,2,9,0.1,79899.08333333333,42,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_480,560925,False,2670601,1291181950.0,579,12,2,9,0.0,79899.16666666667,43,33
4901428.0,2302.0476,2783345,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_490_1,4901428,EMPTY,2670601,1291181950.0,579,12,2,9,0.0833333333333333,79899.16666666667,44,33
4901428.0,1354.2542,2771451,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_170,560925,False,2670601,1291182779.0,592,12,2,9,1077.3833333333334,81352.98333333334,28,33
